,unit_id,probe_id,channel_id,snr,FR,waveform,waveform2D,type,type2,ccf_x,sv_trial,sv_time,ypos_x,center_layer4,depth_range_3layer,depth_range_count_3layer,area,ypos_y,ccf_y,rf,rf_exists,kurtosis,rf_size,rf_center_x1,rf_center_y1,rf_width_x1,rf_width_y1,rf_fit_hight,rf_center_x2,rf_center_y2,mean,max,var
1,104,probeA,253,0.719599046168,9.14444444444,"[0.0, -0.2496, -0.07215, -0.23946, -0.63336, -1.37436, -1.01829, -0.0819, -0.78819, -0.28821, -1.04871, -1.98627, -1.27413, -1.09902, 0.32058, 0.43524, -1.39581, -3.09309, -4.24008, -5.49042, -8.2875, -12.53811, -14.77788, -16.08009, -16.04967, -14.9058, -13.56927, -12.42501, -10.72734, -8.84949, -6.93771, -5.39604, -3.36531, -2.09352, -1.30455, 0.93951, 1.5717, 2.29476, 3.27444, 4.65153, 5.0934, 5.97012, 5.32116, 4.93155, 5.82972, 6.30981, 5.62731, 6.48882, 6.13899, 5.36523, 5.81451, 6.41472, 5.71545, 4.62033, 4.41753, 4.78413, 4.57158, 4.02558, 4.12269, 3.56343, 3.32865, 2.09508, 1.85913, 0.97812, 0.85566, 1.88058, 1.86147, 1.6614, 1.55532, 1.05183, 0.41145, 0.65013, 0.7293, 0.28392, 0.0429, -0.26364, 0.06552, 0.66027, 0.85605, -0.03822, -0.77337, -0.37791]","[[0.0, -0.44655, -1.15947, -0.42393, -0.94965, -0.50076, -0.80496, -0.19695, -1.13763, -1.27062, -1.28154, -0.78351, -0.44967, -0.2457, -0.7293, -1.52763, -1.80726, -1.43949, -0.86229, -0.53976, -0.21099, 0.11973, -0.3666, 0.32838, 0.3042, -0.77337, -0.71175, 0.4056, -0.54756, 0.19344, 0.98085, 0.90207, 0.36972, 0.85176, 1.20042, 0.66027, 1.26243, 0.86034, 1.08303, 1.30377, 1.01127, 1.18326, 1.5483, 2.01162, 2.1879, 1.67973, 1.62396, 1.49565, 1.82013, 1.78776, 2.31075, 1.60485, 1.54752, 0.35646, 0.62283, 0.92898, 1.24566, 1.60602, 1.72965, 1.79751], [0.0, 0.61893, 0.29679, 0.23517, 0.13455, -0.06006, -0.46995, -0.97071, -0.22308, -0.02691, -0.26598, -0.40638, -0.82056, -0.4719, -0.33033, -0.54834, -1.49604, -1.42233, -1.98666, -2.12394, -1.55532, -1.15947, -0.74256, -0.02652, -0.80808, -0.20553, -0.70941, -0.23673, -0.29367, -0.85683, -0.20436, 0.07059, 0.32916, 0.4641, 0.88257, 0.80145, 0.7956, 1.23396, 1.67388, 1.77645, 1.38372, 1.06821, 1.1583, 1.45392, 2.46519, 2.37315, 3.03537, 2.28228, 1.77996, 1.73901, 2.31738, 2.80566, 1.74057, 2.12862, 2.0865, 1.66647, 1.33809, 2.33337, 1.60914, 2.03463], [0.0, 0.18642, -0.39858, -0.38571, 0.26715, -0.29406, -0.52689, -1.39893, -0.74802, -1.1037, -1.48161, -0.4992, -0.76245, -1.28037, -2.07363, -1.71288, -2.31543, -2.8587, -2.72025, -3.16836, -1.89072, -1.91607, -2.58999, -2.15826, -2.32245, -2.26005, -1.88643, -1.38411, -1.90944, -1.25151, -0.02106, -0.62361, 0.59202, -0.95004, 0.30654, 1.0725, 1.2597, 1.21797, 1.35564, 1.80453, 1.35252, 1.40322, 1.67349, 2.10288, 2.15046, 2.22144, 1.36812, 1.53699, 2.16996, 2.50887, 3.12858, 1.71132, 2.4024, 1.7745, 1.91997, 1.27647, 1.5912, 2.03034, 1.80141, 1.24917], [0.0, -0.96876, -1.75968, -1.45275, -1.84002, -1.65711, -1.54362, -1.15245, -1.32444, -1.39308, -1.32132, -1.16376, -1.54869, -1.05573, -1.18677, -2.32752, -3.36531, -4.36644, -4.8828, -5.49471, -5.10081, -4.78998, -4.61526, -4.55949, -4.3875, -3.63246, -2.70153, -3.12273, -2.29203, -2.43009, -2.40162, -1.87824, -1.19379, -0.45942, 0.6396, 1.23474, 0.33189, 0.97032, 1.50423, 2.3283, 2.35365, 3.00885, 2.87781, 2.79357, 1.89228, 2.51979, 2.63094, 2.8119, 2.59311, 2.50575, 2.76705, 2.26044, 1.65399, 1.55805, 0.94185, 1.31937, 1.23747, 1.33146, 1.03155, 1.13997], [0.0, -0.13182, 0.01326, 0.29133, 0.55107, 0.2379, -0.06435, 0.39312, 0.32682, 0.23673, 0.13845, -0.25506, 0.32721, 0.0975, 0.12051, -1.39893, -4.04079, -6.18384, -6.93849, -7.2189, -7.4724, -7.89087, -6.6105, -5.87925, -3.84657, -3.16524, -3.02874, -2.38992, -2.21754, -0.87633, -0.56472, 0.10881, 0.63999, 1.30884, 2.54787, 3.00807, 3.53652, 3.98697, 4.35201, 5.32467, 5.44284, 4.53219, 4.66596, 5.48106, 5.55087, 5.58168, 5.13669, 4.59186, 4.55559, 4.72017, 4.75722, 4.07979, 3.75297, 3.8103, 4.02714, 3.76467, 3.4047, 3.54237, 4.17027, 3.21165], [0.0, -0.66339, -0.87126, -0.68484, -1.13256, -0.6825, -0.58617, -0.39741, -1.02375, -0.95901, -1.29714, -1.13061, -0.78858, -0.46917, -0.79833, -2.23782, -5.22444, -9.60375, -11.44104, -12.29319, -12.36612, -12.99675, -12.80448, -11.54829, -9.70242, -8.21145, -6.83826, -4.9647, -3.90195, -3.74673, -3.03459, -1.01595, 0.37674, 2.01396, 2.99871, 4.04781, 4.30794, 5.2104, 5.16126, 5.51967, 6.63039, 6.65886, 7.59096, 6.98607, 6.83787, 7.34487, 6.84684, 7.03404, 6.17955, 6.7509, 5.74899, 5.50641, 5.22873, 5.00331, 4.27011, 4.11684, 4.25295, 3.72489, 3.83838, 3.47841], [0.0, -0.06396, -0.85137, -0.71721, -1.62981, -0.95862, -1.03896, -1.42779, -0.98514, -1.28817, -1.06704, -0.92742, -0.33462, 1.23513, 1.02297, -3.78807, -15.03957, -28.48989, -37.14204, -39.86619, -37.90176, -35.07972, -29.79249, -23.70888, -18.94035, -13.96824, -9.70593, -5.67333, -2.17152, 0.62283, 3.13989, 4.36566, 6.76533, 9.24846, 11.56779, 14.60823, 15.85038, 16.47594, 17.36358, 18.70869, 19.43448, 19.32099, 19.51248, 19.32177, 18.51486, 18.55035, 18.447, 16.17018, 14.79153, 13.83135, 13.55172, 12.08298, 10.99839, 9.97815, 9.4068, 9.64587, 8.60691, 8.23719, 6.27432, 5.45922], [0.0, -0.65676, -0.37674, 0.11115, 0.10764, -0.00117, -0.69147, -0.38688, -0.90675, -0.46059, -0.5538, -0.80067, -0.26091, 0.88842, 2.89224, 1.90749, -5.01501, -15.30477, -23.25648, -29.02263, -31.51707, -31.60989, -29.56668, -26.04732, -21.83883, -17.42832, -13.93002, -10.5261, -6.50052, -3.61296, -0.98007, 1.55376, 3.51156, 5.48145, 7.50282, 10.01832, 11.22927, 11.58495, 13.02912, 14.98107, 15.58284, 16.3956, 15.95139, 15.6273, 15.44478, 15.14409, 14.67141, 14.49552, 12.67539, 12.40551, 12.17268, 11.95896, 11.36772, 10.35099, 8.87094, 9.06789, 8.29413, 8.08197, 6.95643, 5.67177], [0.0, 0.48945, -0.12831, -0.03861, 0.0117, 0.48945, -0.58032, -0.20163, 0.14898, -0.60801, -0.79443, -0.59826, -0.1404, 2.29125, 4.50762, 2.10639, -10.48047, -29.11584, -41.43516, -44.13474, -41.84427, -36.76413, -31.03074, -25.87884, -19.75272, -14.83521, -9.50781, -6.39015, -2.95152, 0.54327, 3.57786, 6.87063, 9.20283, 12.06933, 13.93587, 16.0719, 17.83665, 19.26951, 19.8861, 21.43752, 21.97026, 21.88524, 21.44805, 21.3369, 20.52609, 19.58112, 19.30227, 19.10103, 17.56209, 16.12299, 14.6094, 13.53378, 12.57438, 11.31663, 10.57173, 9.92199, 9.05268, 8.06598, 6.38508, 5.59962], [0.0, 0.04017, -0.0936, 0.12714, 0.64545, 1.08498, 1.00698, 0.98358, 0.32331, 0.09477, -0.02145, -0.28431, -0.37011, -0.08853, 0.9516, 0.93912, -3.50961, -9.03435, -13.27716, -14.63904, -16.39521, -16.66431, -15.59571, -13.60476, -11.43792, -9.60258, -8.51682, -5.83557, -3.82122, -2.39772, -0.55263, 0.29757, 1.70937, 3.72216, 5.32935, 6.38157, 7.45992, 8.5644, 8.34795, 8.86197, 8.931, 8.57805, 8.42322, 8.71611, 8.69037, 8.61627, 8.98872, 8.4123, 7.8702, 7.32849, 6.86322, 7.08201, 6.81915, 6.23337, 5.91591, 5.65305, 4.60746, 4.44561, 4.26465, 3.46944], [0.0, 0.13494, 0.35958, 0.57369, 1.28544, 0.94029, 0.50544, 0.6786, 0.33657, 0.77766, -0.41223, -0.30576, -0.07332, 0.13104, 0.85488, -0.57876, -4.42572, -8.51136, -11.58339, -12.89184, -12.54123, -11.583, -10.07643, -9.06204, -7.94196, -6.54186, -4.85004, -3.36609, -1.56975, -1.47342, -0.79638, 0.81978, 1.69455, 2.19141, 3.73074, 4.36293, 5.43387, 6.31215, 6.75285, 7.11867, 7.88307, 8.14242, 7.85148, 7.20681, 7.43184, 7.16274, 6.28407, 5.64369, 5.65422, 5.51538, 5.91942, 5.50563, 5.82543, 5.61171, 4.84731, 3.71085, 3.53925, 3.37896, 2.85909, 2.5194], [0.0, 0.52923, 1.07913, 0.84435, 1.04169, 2.2347, 1.51905, 0.01833, 0.07098, -0.09828, -0.234, 0.117, -0.00897, 0.28236, 0.43563, 0.05226, -1.51632, -3.9039, -4.46121, -5.63277, -5.3079, -4.84731, -4.59303, -3.77598, -3.12156, -2.14539, -1.16103, -0.88569, -0.96954, -0.64233, -0.95628, -0.64038, -0.28782, 0.87165, 1.5171, 1.80531, 2.72961, 3.47217, 3.54978, 4.20888, 4.32978, 4.10475, 4.17339, 3.73308, 3.40197, 3.03537, 3.16758, 3.23934, 3.1551, 2.62353, 3.04629, 3.67809, 4.10709, 3.40236, 1.85679, 1.83729, 1.5561, 0.89037, 0.79248, 0.71994], [0.0, 0.16419, 0.2145, 0.86112, 1.16103, 1.04637, 0.49608, 0.88608, 0.89427, 0.1482, 0.04797, -0.18798, -0.95862, -0.35061, -0.02925, 0.38259, -0.56628, -1.70196, -2.75301, -3.9429, -3.25338, -2.3985, -2.76081, -2.31582, -1.78074, -2.27214, -1.47732, -1.0803, -0.92079, -0.78663, -0.8502, -0.36543, -0.53391, 0.61308, 0.82953, 0.33462, 1.08147, 1.6965, 2.44374, 2.66955, 3.19839, 3.02445, 2.56269, 1.88682, 1.92972, 1.10058, 0.94068, 1.1154, 1.62747, 2.46714, 2.83569, 2.84427, 1.89579, 1.37826, 0.7488, 1.29441, 0.99489, 1.13412, 0.91182, 1.30221], [0.0, 0.546, 0.63375, 0.39819, 0.28158, -0.09165, -0.24336, 0.18174, -0.5304, -0.28665, -0.55263, -0.22815, -0.51831, -0.39195, 0.51987, -0.05655, 0.39234, 0.79677, 0.02808, 0.26364, -0.4797, -0.6318, -0.24063, -0.75894, -0.25506, -0.97578, -0.73593, -0.81198, 0.5343, 0.41262, 0.37908, -0.73515, -0.16575, -0.79872, 0.20943, -0.73749, -0.30186, 0.00117, 0.34008, -0.0975, 0.42549, 0.4485, -0.00507, -0.63609, -0.70317, -1.06938, -0.22035, -0.47931, -0.54834, -0.04563, 0.64311, 0.99333, 0.37713, 0.52806, 0.1131, 0.20787, 0.06591, 0.75699, 0.69654, 0.90012], [0.0, -0.21762, -0.90285, -0.78078, -1.04052, 0.0546, 0.30303, 0.56394, 0.34671, 0.27573, 0.55146, -0.42705, -0.30927, -0.64896, -0.94224, -2.05491, -0.75543, -0.68484, -1.21953, -1.12008, -1.42077, -1.22031, -1.39737, -1.53738, -1.72341, -0.19656, -1.33341, -0.77844, -1.07328, -1.20588, -1.48551, -0.87165, -1.09044, -0.65169, -1.45353, -0.62361, -1.20159, -0.65715, -0.64272, -0.39936, 0.20787, 0.79638, 1.07211, 0.44733, 0.13689, -0.09594, 0.12207, -0.34281, -0.42081, -0.32214, 0.20397, -0.36348, -0.02223, -0.19188, 0.10335, 0.57174, -0.76284, -1.1388, -1.05573, -1.16844]]",rs,r2,VISam,0.778017047311,0.314408618153,-1300,-27.0,-1.0,19.0,AM,,VISam,"[[ 0.03429355  0.05349794  0.04663923  0.03703704  0.05486968  0.04526749
   0.05075446  0.05349794  0.04801097]
 [ 0.04801097  0.06858711  0.03429355  0.04663923  0.04252401  0.04938272
   0.05898491  0.08504801  0.07407407]
 [ 0.04663923  0.04801097  0.04801097  0.05486968  0.06035665  0.06721536
   0.04389575  0.05761317  0.06447188]
 [ 0.04801097  0.05349794  0.04526749  0.05486968  0.07133059  0.0781893
   0.07270233  0.08230453  0.0617284 ]
 [ 0.07681756  0.05349794  0.09602195  0.09190672  0.09190672  0.10150892
   0.07133059  0.05761317  0.0617284 ]
 [ 0.06721536  0.08367627  0.07544582  0.12071331  0.11111111  0.08367627
   0.10562414  0.08230453  0.04252401]
 [ 0.05898491  0.05761317  0.08230453  0.09053498  0.05898491  0.08367627
   0.08230453  0.05761317  0.06035665]
 [ 0.04801097  0.05075446  0.06035665  0.0781893   0.0521262   0.09876543
   0.08367627  0.05898491  0.05624143]
 [ 0.03429355  0.03840878  0.05349794  0.04801097  0.06721536  0.05349794
   0.07407407  0.05898491  0.06310014]]",False,1.0,15.0,3.4521312896199996,4.5494005812400005,1.03862436076,0.7941276084729999,0.145208144593,4.2339120679199995,4.35546153864,0.0638960863012,0.120713305898,2.3114011300799997
3,106,probeA,255,1.82363524838,4.32222222222,"[0.0, 0.28821, -0.30225, -1.45392, -1.31469, -1.85796, -1.75812, -1.35642, -0.71058, -0.49335, -1.03584, -1.44183, -1.28037, -1.521, -3.63324, -10.00974, -19.71723, -31.72884, -41.1411, -43.39491, -40.39191, -35.28681, -28.89276, -22.46985, -15.59454, -8.77422, -3.16836, 2.41644, 6.92328, 11.50188, 15.5727, 18.65838, 20.28234, 21.45039, 22.60557, 23.65584, 25.10625, 25.20219, 24.40581, 24.48576, 23.50803, 21.76473, 20.99487, 19.22154, 17.6553, 16.28991, 14.81025, 14.22564, 12.83451, 11.01126, 10.14429, 9.17202, 8.62797, 6.92874, 4.96548, 3.78768, 3.40938, 3.05643, 1.74525, 0.8775, 1.73706, 0.80067, 0.11739, 0.38805, -0.08424, -0.70512, -1.10799, -0.97344, -1.25463, -1.82247, -1.75149, -1.41882, -1.94142, -2.00304, -2.48196, -2.57322, -1.52373, -2.1294, -1.79088, -2.74014, -1.81857, -1.40634]","[[0.0, 0.02418, -0.62985, -0.24141, 0.2613, 0.26364, 0.25584, 0.08775, 1.29012, 1.21017, 1.46484, 1.72458, 1.71912, 2.07636, 2.45466, 1.55064, 0.68055, 0.49023, 0.20475, 0.12441, 0.56745, 0.01326, 0.10803, -0.36933, -0.61932, -0.01911, 0.58344, 0.69498, 0.42159, 1.13568, 0.70317, 0.36387, 1.83378, 2.14344, 2.09898, 2.0943, 2.73, 2.91018, 1.87863, 2.06388, 2.16801, 2.19882, 2.38914, 2.30646, 1.90437, 1.7823, 2.47299, 2.99286, 2.59077, 2.88444, 2.0475, 2.25732, 1.80843, 2.40162, 2.72766, 2.36691, 2.61105, 2.86416, 3.5217, 2.90823], [0.0, 0.06591, -0.29484, -0.35763, 0.53781, -0.82797, 0.22035, -0.22698, 1.48356, 0.77766, 0.65988, 0.41301, 1.21134, 1.00425, 0.79638, 0.11622, -0.21333, -0.3939, 1.10136, -0.82797, -1.09668, -0.65364, -0.39585, -1.09551, -0.24219, -0.42471, 0.04407, 0.02379, -0.17082, 0.05928, 1.15206, 0.50934, 0.43836, 1.48629, 0.96408, 1.83807, 1.72614, 2.06076, 1.87278, 2.59467, 2.87313, 2.29437, 2.02995, 1.69494, 2.27292, 1.74369, 2.18517, 1.75539, 2.10873, 2.31543, 2.8002, 2.08377, 1.69533, 1.54869, 1.39035, 2.25459, 2.39538, 1.94337, 2.36691, 2.11419], [0.0, -0.40287, -0.74022, -1.54401, -0.74802, -0.36192, -0.65871, -0.43212, -0.79326, -0.45513, -0.15327, -0.49296, 0.22932, -0.31473, -1.07016, -1.52139, -2.02449, -2.54007, -2.81814, -2.53305, -3.30759, -2.77758, -2.29866, -2.46987, -1.30923, -0.97383, -1.1856, -0.65403, -0.34476, 0.23634, 0.17433, 0.21801, 0.79092, 1.09902, 1.90203, 2.1138, 2.18088, 1.38762, 2.40669, 2.33025, 2.65902, 1.83807, 1.90476, 1.31157, 1.65555, 1.33653, 1.27101, 1.43676, 1.96716, 1.96833, 1.45587, 1.8564, 2.52603, 1.88097, 0.77844, 1.12203, 1.16025, 0.98046, 1.34823, 1.48278], [0.0, 0.60372, 0.81978, -0.09321, -0.07917, -0.29835, 0.24063, 0.17706, 0.88218, 0.6162, 0.22464, -0.25896, 0.14391, 1.11072, -0.67275, -1.66608, -2.9835, -2.92773, -3.04278, -3.20346, -2.49951, -1.83963, -1.25775, -1.53699, -0.31278, -0.62829, -0.93444, -0.17238, 0.19539, 0.29289, 0.65169, 1.34316, 2.06427, 2.99949, 2.49405, 2.38407, 3.24714, 3.20697, 3.52443, 2.86143, 2.78538, 3.7752, 3.0576, 2.8002, 2.83959, 3.11103, 3.20736, 1.66959, 2.535, 1.98276, 2.13954, 2.36067, 2.57127, 2.72103, 2.83959, 1.99017, 1.9695, 2.13759, 1.53231, 1.27452], [0.0, -0.35061, 0.07293, -0.32019, 0.40053, -0.76128, -0.19188, 0.27924, 0.22464, 0.50037, 0.35139, -0.02379, -0.35217, -1.30494, -2.09508, -3.86295, -5.82348, -6.28329, -6.66393, -7.03443, -6.82422, -5.50758, -4.9062, -3.51039, -2.53461, -1.55805, -0.68835, -0.05421, 0.57915, 1.5405, 1.89462, 3.20892, 3.75024, 4.92024, 5.10198, 5.58363, 5.77356, 5.59377, 5.63745, 5.2845, 5.44674, 5.28372, 4.7541, 4.68663, 4.03845, 3.8766, 3.57903, 3.71085, 3.81615, 2.9367, 3.31617, 3.37116, 2.88405, 3.07905, 2.67696, 2.3595, 2.7105, 1.83768, 1.78932, 1.54167], [0.0, -0.59163, -0.76908, -1.41843, -0.76908, -1.30299, -0.66417, -0.68874, -0.06396, -0.06435, 0.41652, -0.59085, -0.95316, -0.71526, -3.02133, -6.14523, -8.17479, -10.25076, -10.4832, -10.84551, -10.1322, -9.49689, -7.96653, -6.21543, -4.75215, -2.86884, -1.71093, -0.23985, 0.48594, 1.53036, 2.65122, 4.07589, 5.64525, 6.45177, 6.86712, 6.52626, 6.46932, 6.94746, 6.80589, 6.33516, 6.14289, 5.41593, 6.15225, 5.57388, 5.20299, 4.84458, 5.07858, 5.08326, 4.55325, 5.45259, 4.3914, 4.15974, 3.44955, 2.97765, 2.59584, 1.99602, 1.794, 1.90632, 1.12359, 1.2012], [0.0, 0.43173, 0.55692, -0.47541, -0.4992, -0.77571, 0.09165, 0.50817, 0.00975, 0.20514, -0.64311, -0.31005, -0.8346, -0.83187, -3.16641, -8.06247, -13.03263, -17.77386, -20.64933, -20.50191, -19.75779, -16.57773, -13.24635, -10.26675, -7.17288, -4.4811, -1.24839, 1.4586, 3.46593, 5.31297, 7.73292, 10.09203, 11.48823, 12.45894, 13.25376, 14.89332, 15.06258, 15.78057, 14.96079, 14.01114, 13.50219, 12.95697, 12.89457, 12.01239, 11.00775, 10.42158, 8.93373, 8.47353, 8.1783, 7.72434, 7.14207, 6.50169, 5.78565, 4.90464, 3.09192, 3.15978, 2.85558, 2.96166, 2.08299, 1.83963], [0.0, 0.61698, 0.4134, 0.14118, 0.28041, 0.1326, -0.27183, 0.6825, 0.5889, 0.45123, 0.67314, 0.09087, -1.01517, -0.85839, -2.26668, -4.0833, -6.68421, -9.56475, -12.0627, -13.34619, -12.74442, -12.06036, -10.8771, -8.87913, -6.6924, -5.265, -2.62002, -0.22581, 0.08346, 2.28657, 3.44799, 4.93194, 5.55438, 6.73686, 7.07148, 8.2095, 9.52302, 9.62247, 9.59868, 9.96957, 9.30774, 9.22623, 9.20712, 8.87016, 7.97472, 7.60266, 7.15611, 7.47942, 7.02351, 6.28056, 5.97948, 6.18345, 5.98143, 4.29351, 4.42533, 3.71709, 3.0888, 3.07437, 2.68671, 1.93674], [0.0, -0.41574, -0.14898, 0.32331, -0.1404, -0.30849, 0.06786, 0.3627, 0.59631, 0.2184, -0.2145, -0.88218, -0.73866, -0.13767, -0.16965, -0.92391, -4.03728, -8.7087, -14.06535, -17.21499, -17.64282, -17.42754, -16.03173, -14.44755, -11.39268, -6.95214, -4.52556, -1.9305, -0.50037, 2.03502, 3.2955, 4.78803, 6.08322, 7.66194, 8.59443, 9.68955, 10.66377, 10.83576, 11.41218, 11.77293, 12.49911, 11.77605, 11.49252, 11.29245, 9.94734, 9.40368, 9.09792, 9.25392, 9.03513, 7.78401, 7.38114, 7.09722, 6.2985, 4.71666, 4.39725, 4.02519, 2.93787, 2.83842, 1.82286, 2.31972], [0.0, -0.00546, -0.34983, -0.84708, -1.19847, -0.51831, 0.63882, 0.43095, 0.24063, 0.67509, 0.43134, 0.40209, 0.93873, 0.64389, 0.85722, 1.28622, 0.9243, -0.18954, -3.25182, -5.58051, -5.89836, -6.45255, -6.31527, -5.95335, -4.56924, -3.63324, -3.03264, -2.4102, -2.21676, -1.25853, 0.12831, 0.15639, 0.85644, 1.07133, 1.44729, 2.7768, 3.71163, 3.6543, 4.47954, 4.06809, 4.98615, 4.12425, 4.31379, 3.89493, 3.81771, 3.85047, 4.90035, 4.8438, 4.22526, 4.38906, 4.62033, 4.09383, 3.5958, 2.6403, 2.40981, 1.77918, 1.99485, 2.29437, 0.83733, 0.93054], [0.0, 0.21528, 0.5109, 0.06162, 0.56901, 0.34125, 0.33735, 0.41457, 1.21056, 0.53976, 0.82251, 0.20085, 0.5928, 0.87048, 1.24878, 1.47225, 2.15202, 0.40404, -2.11848, -4.12932, -5.48262, -6.10818, -6.09843, -5.86482, -4.14336, -2.42346, -1.1232, -1.90125, -1.8174, -1.91763, -1.28973, -0.29445, 0.18447, 0.38454, 1.64346, 2.83842, 2.91291, 3.26703, 4.21824, 4.20966, 4.56495, 4.84887, 4.27167, 3.9468, 3.58488, 4.04781, 4.07004, 3.72879, 3.6582, 3.5373, 2.79435, 3.15705, 2.68632, 1.98627, 1.34472, 1.23357, 1.06314, 0.63882, 0.82875, -0.12207], [0.0, 0.85917, 0.51831, 0.73164, 1.2207, 0.68094, 0.90519, 0.32097, 0.42822, 0.89271, 0.55497, 0.33852, 0.41496, 0.71175, 1.4391, 1.57248, 1.96443, 0.87477, -0.37986, -1.31079, -2.16567, -3.2526, -2.07636, -1.42467, -0.52026, -0.61113, 0.00116999999999, -0.50778, -0.89544, -0.25272, -0.18213, 0.32721, 0.78741, -0.01794, 1.20549, 1.07991, 1.47303, 1.11033, 1.54674, 2.08143, 2.23431, 1.98549, 1.34355, 1.61694, 1.41297, 1.92348, 2.16372, 2.30568, 1.90086, 2.73585, 2.14656, 1.82598, 2.06115, 2.02683, 1.24644, 1.02531, 0.90402, 1.42194, 0.71877, 0.33579], [0.0, -0.53898, 0.10296, 0.16965, -0.60177, -0.65871, -0.24024, -0.78429, -0.01014, 0.49881, 0.52494, 0.31941, 0.13494, 0.59592, -0.62673, -1.26282, -1.50033, -1.08732, -1.06236, -1.05495, -0.66768, -0.67626, 0.01326, -1.19301, -1.42779, -1.57794, -1.70781, -1.34355, -1.16376, -0.43407, -0.53859, -0.62127, -0.62946, -1.05807, -1.6341, -2.21091, -2.00148, -1.71249, -0.95862, -0.1092, -0.13533, 0.09126, -0.31746, 0.26052, -0.35022, -1.32639, -1.49214, -1.16259, -0.9672, 0.2418, 0.13845, 0.72072, 0.10569, 0.51285, -0.65169, -0.69381, -0.21996, 0.1053, 0.17472, -0.03198], [0.0, -0.24999, -0.43329, -0.13377, -0.05226, -0.05148, 0.49335, 0.30888, 0.25272, 0.19695, 1.20315, 0.64194, 0.48477, 0.73008, 0.51168, -0.23673, -0.32565, -0.14664, -0.02184, -0.48984, -0.21723, -0.07254, -1.73433, -2.18517, -1.91061, -1.27842, -0.0507, -0.07527, -0.62439, -0.26013, -0.38571, -0.52299, 0.07722, 1.0608, 0.46098, 0.936, 0.76596, 0.84357, 0.98748, 0.95121, 1.67427, 1.9461, 1.61811, 0.03042, -0.27573, 0.45279, 1.3377, 1.2012, 1.52139, 1.63956, 1.04052, 0.59904, 1.15596, 1.14855, 0.64467, 0.56238, 0.53157, 0.70239, 0.40092, 0.02106], [0.0, 0.5226, 0.92781, 0.27378, 1.23474, 1.24956, 0.39, 0.76596, 0.87399, 1.55493, 2.13759, 2.13369, 1.52451, 0.8541, 1.18092, 1.45704, 1.21017, 1.58574, 1.02687, 1.2246, 0.29718, -0.11778, -0.61854, -1.23591, -0.84942, -1.10019, 0.22269, 1.14777, 0.82641, 0.93639, 1.32912, 1.65321, 1.17039, 0.79326, 0.71838, 0.78234, 0.13494, -0.2379, 0.3783, 0.98904, 1.16571, 1.75188, 1.32444, 1.05573, 0.9282, 0.12597, 0.45591, 0.90129, 2.11653, 1.5483, 0.93873, 1.37085, 2.33532, 2.37276, 1.78503, 1.47849, 1.24254, 0.99294, 0.80691, 0.44616]]",rs,r1,VISam,0.7319880666509999,0.131438983077,-1280,-25.0,-1.0,19.0,AM,,VISam,"[[ 0.          0.00411523  0.          0.00411523  0.00411523  0.00685871
   0.          0.00274348  0.00137174]
 [ 0.00548697  0.          0.00137174  0.00137174  0.00274348  0.
   0.00411523  0.00274348  0.00411523]
 [ 0.00274348  0.00137174  0.00137174  0.          0.00548697  0.00411523
   0.00411523  0.00137174  0.00411523]
 [ 0.00548697  0.00137174  0.          0.00274348  0.00137174  0.00823045
   0.00274348  0.00274348  0.00274348]
 [ 0.00274348  0.00137174  0.00137174  0.00274348  0.00685871  0.00274348
   0.00411523  0.00274348  0.        ]
 [ 0.00137174  0.          0.00548697  0.01234568  0.00411523  0.00274348
   0.          0.          0.00137174]
 [ 0.00137174  0.00548697  0.00823045  0.00960219  0.00823045  0.00823045
   0.00411523  0.00137174  0.00411523]
 [ 0.00137174  0.00137174  0.00411523  0.00411523  0.01234568  0.00274348
   0.00274348  0.00137174  0.00274348]
 [ 0.00274348  0.00411523  0.00411523  0.00137174  0.00274348  0.00823045
   0.00274348  0.          0.00137174]]",False,18.0,6.0,3.23501457982,5.92509488454,1.3678962575799998,1.07704721114,0.011488834995799998,3.81349460415,4.7524326954400005,0.0032176666836,0.0123456790123,2.28437991469
