,unit_id,probe_id,channel_id,snr,ccf_x,ypos_x,FR,waveform,waveform2D,type,center_layer4,depth_range_3layer,depth_range_count_3layer,area,ypos_y,ccf_y,rf,rf_exists,kurtosis,rf_size,rf_center_x1,rf_center_y1,rf_width_x1,rf_width_y1,rf_fit_hight,rf_center_x2,rf_center_y2,mean,max,var
0,121,probeA,232,2.0978548821985648,b'VISam',-1500,5.851851851851853,"[0.0, -0.14742000000000233, -0.6988800000000022, -0.7585500000000023, -0.5736900000000016, -0.5136300000000031, -0.9141599999999999, -0.49062000000000094, -0.7156500000000028, -0.7027800000000011, -0.9870900000000025, -1.0947300000000002, -0.5019300000000011, -0.5596500000000018, -1.616550000000002, -1.7721600000000004, -6.048509999999997, -19.50117000000004, -33.233069999999984, -39.05108999999996, -33.23463000000001, -21.509280000000018, -12.933180000000007, -7.420920000000001, -3.6823799999999967, -1.0561200000000017, 1.4632799999999988, 2.57127, 3.9460199999999963, 5.361720000000002, 5.126549999999998, 6.153809999999994, 6.838649999999992, 6.799649999999994, 7.374509999999989, 7.203689999999995, 7.372559999999991, 7.425989999999995, 8.283599999999993, 8.292179999999993, 8.537879999999994, 9.160319999999995, 8.570639999999992, 8.39786999999999, 9.156419999999994, 8.833499999999997, 8.44778999999999, 8.324159999999992, 7.513349999999995, 6.9146999999999945, 6.636629999999993, 6.598409999999997, 6.177599999999996, 5.286839999999999, 4.91127, 3.716699999999998, 4.19055, 4.188989999999999, 3.3438599999999994, 2.625089999999998, 2.965559999999999, 2.3583299999999987, 1.6032899999999985, 1.4722499999999985, 1.5287999999999984, 1.3334099999999987, 0.9239099999999985, 0.985139999999999, 0.44459999999999855, 0.8076899999999989, 0.5132399999999983, 0.18563999999999892, -0.13103999999999982, -0.32214000000000076, -0.3049800000000018, -0.6103500000000015, -0.4332900000000004, -0.6969300000000036, -1.214460000000003, -0.7515300000000025, -0.8494200000000007, -1.1976900000000015]","[[0.0, 0.07644000000000029, 0.6470099999999994, 0.8240699999999994, -0.15365999999999946, -0.010530000000001927, 0.3104400000000016, 0.24063000000000034, 0.15132000000000012, 0.2418000000000018, 0.2753399999999995, -0.09165000000000267, 0.23360999999999965, 0.44148000000000165, 0.4254899999999995, 0.29718, 0.5444399999999976, -0.2874299999999992, -0.36114000000000024, -0.6953699999999987, -1.490580000000001, -1.614209999999996, -1.2249899999999996, -0.5510700000000028, -0.22502999999999984, 0.2269799999999993, 0.11270999999999987, -0.07995000000000241, 0.016769999999999285, 0.10608000000000084, 0.9188399999999992, 0.2909399999999991, -0.20396999999999998, 0.265200000000001, 0.8232900000000003, 0.8154899999999994, 1.0506599999999993, 1.06002, 0.856439999999999, 0.5725200000000013, 0.4258799999999989, 0.7831199999999983, 0.8342100000000003, 0.9145499999999989, 0.9921599999999993, 0.28118999999999783, -0.12284999999999924, 0.04055999999999882, 0.3065399999999987, 0.3100500000000008, 0.6216599999999981, 0.547950000000001, 0.7234500000000008, 1.1192999999999993, 0.9574499999999988, 0.7062900000000001, 0.1712100000000003, 0.7663499999999992, 0.010529999999998374, -0.21605999999999925], [0.0, 0.17979000000000034, 0.2769000000000003, 1.1037, 0.7289100000000004, 0.17160000000000059, 0.6711900000000006, 0.001560000000000561, 0.47463000000000044, 0.818610000000001, -0.010529999999999595, 0.061230000000000506, -0.10646999999999951, -0.5374199999999993, -0.19148999999999983, -0.5015400000000001, -0.45786000000000016, -0.56043, -0.7335899999999997, -1.3178099999999984, -1.7912700000000004, -1.8146700000000004, -1.4730300000000005, -1.0358399999999985, -0.8318699999999988, -0.4789199999999998, -0.7983299999999998, -0.8872499999999997, -0.5432699999999993, -0.9254699999999996, -0.031979999999999786, 0.3623100000000006, -0.0421199999999996, -0.14273999999999964, 0.7281300000000003, 0.7706400000000008, 0.6310200000000001, 0.7683, 0.7554300000000002, -0.031199999999999672, 0.7199400000000007, 0.8361599999999998, 1.0814700000000008, 1.4703000000000013, 0.3712800000000003, 0.5538000000000013, 0.2932800000000003, -0.18017999999999912, 0.43875000000000075, 0.4118400000000002, 0.4672200000000006, -0.09593999999999969, 0.7944300000000002, 0.90168, 0.7819500000000006, 0.5265000000000001, 0.3424200000000004, 0.7183800000000007, 0.6684600000000007, 0.9332700000000007], [0.0, -0.6033300000000033, -0.31512000000000384, -0.21528000000000258, -0.001559999999996009, 0.1840799999999998, -0.6493500000000023, -1.2753000000000028, -0.43485000000000795, 0.20435999999999588, 0.21800999999999338, -0.7710300000000032, -0.4239300000000039, -0.6084000000000005, -1.2066600000000025, -1.1805299999999996, -0.8240699999999981, -2.2854000000000023, -2.237430000000004, -2.522910000000001, -2.1180900000000027, -3.0782700000000025, -3.1508100000000034, -1.9964100000000036, -1.6469700000000005, -1.9730100000000044, -1.880190000000002, -1.5393300000000028, -0.9258600000000063, -1.3533000000000035, -1.2963600000000035, -0.8736000000000033, -0.7975500000000002, -0.23789999999999978, 0.38180999999999443, -0.07293000000000127, -0.5853899999999994, 0.557699999999997, 1.0100999999999942, 0.27845999999999904, -0.1680900000000003, 0.4465499999999958, 0.006240000000000023, -0.540930000000003, 0.3205799999999934, 0.000780000000000669, -0.06084000000000245, -0.6392099999999985, 0.059279999999998445, 0.0569399999999991, -0.05421000000000564, -0.7199400000000025, -0.009750000000003034, 0.3755699999999944, 0.3704999999999936, -0.1540500000000007, 0.44147999999999676, 0.3736199999999963, 1.3899599999999959, 0.19499999999999318], [0.0, -0.28899000000000097, 0.42197999999999825, 0.7581599999999995, 0.7101899999999992, 0.38259, 0.2710499999999998, -0.23439000000000254, 0.7768799999999962, 0.31199999999999894, 0.10919999999999952, 0.17666999999999744, 0.3849300000000002, 1.0604099999999996, 1.7982899999999984, 1.4550899999999989, 0.5491200000000012, -1.2012000000000027, -2.9113500000000005, -4.129319999999995, -4.708469999999993, -4.224869999999991, -4.109040000000007, -2.89224, -2.501459999999997, -2.3450699999999935, -1.8817499999999994, -1.2854400000000012, -0.7877999999999985, -1.0916100000000033, -0.6107399999999976, 0.3903900000000009, 0.3096599999999978, 0.6497399999999984, 1.1536199999999992, 1.3876199999999992, 0.7558199999999982, 0.8162699999999992, 2.0190299999999994, 1.6177199999999992, 1.1270999999999989, 1.5818399999999992, 1.6976699999999987, 1.4753699999999985, 1.881749999999999, 2.4016199999999985, 1.2842699999999985, 2.0638799999999997, 2.0845499999999992, 2.390699999999999, 1.8131099999999991, 1.5759899999999996, 1.8770699999999994, 1.6067999999999987, 1.552199999999999, 2.296319999999999, 1.5927599999999988, 1.5268499999999992, 0.9118199999999981, 0.8182199999999997], [0.0, 0.4539600000000007, 0.3162900000000003, 0.37479000000000035, -0.11387999999999926, -0.1626299999999995, 0.5058300000000002, 0.7125300000000004, 0.1762800000000003, -0.012869999999999437, -0.29483999999999955, 0.4574700000000002, 0.9395099999999998, 1.4383200000000018, 1.2366900000000003, -0.4952999999999995, -1.4987700000000008, -1.4960399999999998, -3.6429900000000024, -4.6207199999999995, -5.821919999999991, -5.342610000000001, -4.419869999999997, -3.701879999999998, -3.480359999999997, -3.1878599999999953, -1.9613099999999988, -1.3759199999999998, -1.5065700000000009, -0.9324899999999988, -0.2449199999999997, 0.05889000000000072, 0.9184499999999999, 0.7807800000000009, 1.0452000000000012, 1.8864300000000003, 1.9363500000000031, 2.2545900000000034, 2.2413300000000005, 2.0794800000000007, 2.469870000000002, 2.1372000000000013, 2.6828100000000012, 2.27448, 3.0466800000000025, 3.402749999999997, 2.6824199999999983, 2.802540000000001, 2.6531700000000016, 3.4752899999999993, 3.0572100000000013, 2.793180000000003, 2.6165100000000012, 2.394990000000002, 2.6952900000000013, 2.5509899999999983, 2.6441999999999983, 2.497950000000002, 2.838029999999999, 2.902769999999998], [0.0, -0.037830000000019126, 0.8463000000000012, 0.739829999999996, 0.6540300000000023, 0.49295999999998763, 1.5635100000000008, 2.2272899999999876, 2.3220599999999827, 3.302519999999994, 2.453099999999992, 2.487419999999995, 4.01075999999999, 3.803669999999987, 3.1656299999999984, 2.7143999999999924, 2.293589999999993, 3.086069999999996, 3.069299999999986, 2.829059999999993, 2.605589999999987, 2.473769999999986, 2.676569999999993, 3.0302999999999933, 2.569319999999994, 2.934749999999992, 3.5291099999999878, 3.5969699999999936, 3.710069999999999, 3.387929999999992, 2.392649999999989, 3.171479999999992, 2.648100000000003, 2.3692499999999956, 2.2538099999999925, 2.110289999999992, 2.1921899999999894, 2.504579999999997, 2.7487199999999934, 3.1079099999999933, 2.8836599999999866, 2.8259399999999903, 3.2385599999999926, 2.6917799999999907, 1.6785599999999938, 0.5927999999999916, 0.8681399999999968, 0.49256999999999707, 1.614599999999987, 1.8879899999999914, 1.6021200000000047, 2.0474999999999923, 2.9144699999999855, 3.19838999999999, 2.2596599999999896, 0.6306300000000018, 0.8712599999999906, 0.4442099999999858, 0.5600399999999954, 2.011229999999994], [0.0, 0.42236999999999936, 0.00039000000000005697, 0.13962000000000002, 0.23711999999999922, 0.5705700000000001, 0.22853999999999963, 0.09671999999999892, 0.02729999999999949, 0.7078500000000004, 0.578370000000001, 0.8053500000000008, 1.1540099999999995, 0.9909899999999984, 0.28353000000000006, -0.10062000000000035, -0.9157199999999998, -3.5837100000000017, -7.179900000000001, -10.072140000000001, -11.229659999999992, -10.39583999999999, -9.118589999999992, -7.619429999999994, -5.802029999999999, -3.568500000000001, -2.2815000000000016, -1.6048500000000008, -0.3283800000000004, 0.14312999999999948, 2.1598200000000003, 2.043989999999997, 2.934360000000001, 3.3559499999999995, 4.435079999999997, 4.525949999999996, 4.779060000000002, 5.357429999999993, 4.983809999999995, 4.8718799999999955, 5.257589999999998, 5.4490799999999915, 5.6362799999999975, 6.023159999999995, 6.337889999999989, 6.220109999999993, 6.5016899999999955, 6.078149999999997, 5.73651, 5.586360000000003, 5.681519999999996, 5.2806000000000015, 5.786429999999997, 4.748640000000002, 4.639830000000001, 4.797389999999996, 4.229159999999999, 4.1324399999999955, 4.2178499999999985, 3.6332399999999967], [0.0, 0.14430000000000076, -0.7113599999999938, -0.25661999999999985, -0.5264999999999951, -0.46877999999999975, -0.19070999999999838, 0.1641900000000045, 0.3127800000000023, 0.0990600000000037, 0.3147300000000044, -0.31628999999999774, 0.1431300000000011, -0.176669999999997, -0.4843799999999936, -0.5483399999999907, -2.6753999999999962, -8.996520000000015, -16.662749999999996, -22.246380000000002, -23.844209999999997, -20.235540000000015, -14.388660000000032, -10.082669999999997, -6.469709999999994, -3.2798999999999907, -1.7678699999999887, 0.420030000000001, 2.034630000000003, 3.4678800000000023, 3.7970400000000026, 4.510740000000002, 5.551260000000002, 6.027060000000001, 6.072690000000003, 6.084390000000004, 5.954520000000002, 6.935370000000001, 7.099170000000006, 7.019220000000001, 6.892470000000003, 6.608940000000002, 7.261800000000003, 8.159970000000005, 8.198580000000005, 7.996170000000007, 8.030100000000004, 7.452120000000003, 7.5461100000000005, 7.304309999999998, 6.341400000000004, 6.368310000000006, 6.444750000000003, 5.687370000000002, 5.448690000000003, 4.750980000000002, 4.193670000000002, 4.796220000000002, 3.9963300000000026, 4.203420000000001], [0.0, 0.0623999999999989, 0.023789999999999534, 0.056549999999998324, 0.04133999999999949, 0.11348999999999876, -0.8271900000000016, -0.14937000000000022, -0.3084900000000017, 0.21215999999999968, 0.38453999999999944, -0.19305000000000128, -0.334620000000001, -0.5093400000000012, -0.5545800000000027, -1.1391900000000006, -1.7869799999999998, -4.390229999999988, -7.589399999999996, -10.597859999999999, -14.933490000000017, -18.47157000000001, -16.913130000000002, -13.093860000000001, -10.061999999999989, -6.90183, -4.180019999999997, -1.7873700000000037, 0.20826000000000078, 1.9031999999999987, 2.7069899999999985, 3.4183499999999984, 4.8359999999999985, 5.1425399999999994, 5.216639999999996, 5.85234, 6.251700000000001, 6.253649999999999, 6.2758799999999955, 6.536790000000002, 5.500560000000002, 6.203729999999997, 6.096090000000002, 6.522359999999997, 7.097999999999995, 6.91353, 7.268040000000001, 7.2005699999999955, 7.582379999999997, 7.2762300000000035, 6.032909999999999, 5.77356, 5.223659999999999, 5.7138899999999975, 5.666700000000002, 4.89489, 3.5521199999999995, 3.4452599999999993, 3.9237899999999994, 3.309929999999998], [0.0, -0.19890000000000013, -0.5939700000000002, -0.19734000000000018, -0.27027000000000023, 0.008579999999999782, 0.2308799999999999, 0.7959899999999999, 0.36738, 0.48047999999999985, 0.12635999999999986, -0.3876599999999998, -0.14781000000000039, 0.1442999999999997, -0.9551100000000017, -1.8825300000000007, -6.461129999999995, -15.472080000000009, -20.771400000000014, -20.81469000000002, -16.941209999999998, -11.52489000000002, -7.822619999999987, -4.056780000000002, -1.9254299999999989, 0.6934199999999999, 1.9550700000000003, 2.3735399999999984, 4.342650000000004, 5.4974400000000045, 5.917470000000001, 6.53367, 7.189260000000001, 7.302359999999995, 7.652189999999995, 7.408829999999996, 8.31636, 8.266439999999992, 8.035949999999998, 7.3589100000000025, 7.370219999999995, 6.7793699999999975, 6.936149999999995, 6.936539999999992, 6.788729999999996, 5.978310000000005, 6.317609999999996, 6.425249999999993, 6.486869999999993, 5.965049999999994, 5.878470000000005, 5.304389999999996, 5.1944099999999995, 5.103930000000003, 4.458480000000003, 3.4994699999999987, 3.869189999999997, 3.7635000000000005, 3.6238800000000007, 2.7483299999999984], [0.0, 0.4095, 0.32487000000000066, -0.04172999999999957, 0.2726100000000004, 0.74061, 0.8498100000000001, 0.8763300000000008, 1.4527499999999998, 2.054910000000002, 2.0896200000000014, 1.8996900000000014, 0.9531599999999997, 1.4359800000000005, 1.3181999999999987, 0.4859400000000005, -0.5810999999999993, -3.212819999999997, -4.726799999999995, -4.257630000000002, -3.516240000000001, -2.3263499999999993, -2.1637199999999988, -2.076750000000002, -1.5397200000000015, -1.6933800000000006, -0.8334299999999997, -0.5272799999999997, 0.5604299999999993, 1.1333399999999993, 1.4847299999999994, 2.134470000000001, 2.1551400000000007, 2.7873300000000016, 3.5801999999999987, 3.621150000000002, 3.5922900000000006, 3.896490000000001, 3.836820000000001, 4.349670000000001, 4.168320000000004, 3.786899999999999, 3.9998400000000025, 4.599659999999999, 3.8149800000000043, 4.233840000000001, 3.791969999999996, 3.6995400000000034, 4.17885, 3.8099100000000017, 3.319680000000001, 3.80913, 3.5314500000000035, 2.7576899999999984, 2.5424099999999994, 2.2194900000000026, 2.1921900000000005, 2.3762700000000008, 2.791620000000001, 2.73156], [0.0, 0.28665000000000074, 0.23360999999999954, -0.2811899999999994, 0.07839000000000018, 0.7768800000000029, 0.6013800000000016, 0.11114999999999997, -0.35177999999999937, 0.4254900000000005, 0.21450000000000014, 0.3213600000000004, 0.009360000000000646, -0.2020199999999993, 0.0007800000000010021, 0.05615999999999999, -1.45041, -3.0205500000000005, -4.226040000000003, -3.2705399999999987, -2.082209999999999, -1.2663299999999993, -1.608749999999999, -1.0214099999999986, -0.8287499999999994, -0.042899999999999716, -0.8459099999999993, -0.7078499999999996, -0.6438899999999992, 0.4816500000000016, 0.816659999999999, 0.98397, 1.428570000000002, 1.5954900000000012, 1.684409999999998, 1.7982900000000028, 1.2265500000000011, 1.480050000000004, 2.2670699999999977, 2.2300199999999997, 2.3946000000000005, 2.3973300000000006, 2.60442, 2.4152700000000005, 2.89965, 2.0147400000000006, 1.8965700000000005, 2.389140000000002, 2.208570000000006, 2.0010900000000027, 1.5541500000000026, 1.0650899999999994, 1.6064100000000026, 1.0717199999999996, 1.4574299999999984, 1.7702100000000014, 1.38138, 1.5826199999999981, 1.8045300000000015, 1.5697500000000018], [0.0, 0.3720599999999998, -0.6977100000000006, -0.3295500000000002, 0.11349000000000031, -0.3907800000000002, -0.5510700000000001, -0.20124000000000003, 0.04212000000000046, 0.29639999999999955, 0.3065399999999996, 0.2714399999999999, 0.9242999999999997, 0.023789999999998986, -0.00858000000000006, 0.49490999999999913, 0.5245500000000002, -0.42081000000000035, -0.7772699999999999, -0.9192300000000001, -1.2546300000000008, -0.6220500000000002, -0.07917000000000066, -0.3607500000000003, -0.17472, 0.07371000000000019, -0.04250999999999983, -0.33422999999999997, -0.42939, -0.03666000000000021, 0.2449199999999999, -0.42861000000000016, -0.016769999999999917, 0.3798599999999995, -0.13103999999999963, 0.28743000000000013, 0.18252000000000113, 0.04719000000000047, 0.06864000000000023, 0.7835099999999978, 1.0806899999999993, 1.7530499999999993, 2.2892999999999994, 1.5280200000000015, 1.3419900000000002, 1.1645400000000006, 1.4882399999999982, 1.24332, 0.9133799999999984, 1.6036799999999982, 1.0479299999999994, 0.9359999999999995, 0.7620600000000005, 0.7222800000000005, 0.7023900000000003, 0.13494, 0.74139, 0.25311000000000017, 1.5295799999999986, 1.4796600000000022], [0.0, -0.4106699999999997, -1.0112699999999997, -0.8053499999999996, -0.8813999999999994, 0.08658000000000055, 0.06630000000000025, -0.8724299999999996, 0.21099000000000045, 0.43757999999999997, 0.43134000000000083, 0.5467800000000025, -0.48281999999999925, -1.0229699999999997, 0.004680000000001128, -0.015990000000000226, 0.3903900000000017, -0.1688700000000002, -0.11387999999999948, -1.3232700000000004, -1.0401299999999996, -0.19694999999999968, 0.31629000000000007, 0.4504500000000007, -0.2921099999999997, 0.2566199999999996, 0.8564400000000001, 0.2624700000000002, 0.4914000000000016, 0.03432000000000057, 0.5877300000000005, 0.3369599999999997, -0.0179399999999999, -0.2004599999999993, -0.5307899999999994, -0.41456999999999966, -0.17627999999999938, 0.6146400000000001, 0.38493000000000355, 0.3042000000000007, 0.5253300000000034, 0.11349000000000065, 1.5529800000000016, 1.872000000000003, 1.2717900000000013, 0.7277400000000012, 0.8186099999999987, 0.6489600000000022, 0.2184000000000006, 0.7487999999999992, 0.26052, 0.8919300000000012, 0.3045899999999999, 0.2804100000000007, -0.4824299999999988, -0.7823399999999995, -0.2862599999999993, -0.2850899999999993, -0.20669999999999933, 0.41457], [0.0, -0.13532999999999967, -0.12323999999999963, -0.6532499999999997, -0.11309999999999998, 0.27182999999999996, 0.7710300000000003, 0.5397600000000005, 0.34593000000000046, -0.33149999999999963, -0.1314300000000002, 0.07215000000000021, 0.24765000000000004, 0.7792199999999998, 1.0725, 0.8065199999999996, 1.1349000000000005, 1.2807600000000001, 0.6692399999999998, 0.3084900000000003, 0.35412000000000027, 0.3268200000000003, 0.33657000000000004, 0.37206, 0.7940400000000003, -0.0027300000000003988, -0.2484300000000002, 0.15873000000000037, 0.31590000000000024, 0.51441, 0.3993600000000003, 0.23283000000000004, 0.030030000000000445, -0.11738999999999977, -0.26208000000000015, 0.03978000000000015, -0.1392299999999997, 0.08190000000000058, 0.3782999999999999, -0.04367999999999972, -0.06161999999999973, 0.8716499999999996, 1.645020000000001, 1.201590000000001, 1.0003500000000007, 0.20904000000000042, 0.3127800000000001, 0.6774300000000002, 0.17823000000000053, 0.6922499999999996, 0.5635500000000007, -0.1306500000000001, 0.4196400000000001, 0.15561000000000022, -0.11934000000000011, -0.9153300000000002, -0.3876599999999996, -0.5339099999999999, -0.2265899999999999, 0.06474000000000013]]",rs,-26.0,-1.0,9.0,AM,,VISam,"[[ 0.02057613  0.0260631   0.03978052  0.06584362  0.05761317  0.04663923
   0.02194787  0.01646091  0.03155007]
 [ 0.02331962  0.04663923  0.05761317  0.08916324  0.03155007  0.04663923
   0.03566529  0.01920439  0.02469136]
 [ 0.0260631   0.04252401  0.08093278  0.14403292  0.11111111  0.06721536
   0.06447188  0.03017833  0.02469136]
 [ 0.03292181  0.06310014  0.1042524   0.16872428  0.1659808   0.10013717
   0.09602195  0.03978052  0.03017833]
 [ 0.04389575  0.05075446  0.06995885  0.15226337  0.11111111  0.1042524
   0.05624143  0.03703704  0.01371742]
 [ 0.02194787  0.04252401  0.03429355  0.0877915   0.07133059  0.04252401
   0.04389575  0.03978052  0.01783265]
 [ 0.01783265  0.02469136  0.03978052  0.05624143  0.04663923  0.04938272
   0.03292181  0.03429355  0.0260631 ]
 [ 0.02880658  0.00960219  0.02743484  0.03017833  0.04663923  0.03017833
   0.03429355  0.01646091  0.01234568]
 [ 0.0260631   0.01783265  0.02469136  0.03566529  0.03292181  0.01920439
   0.02880658  0.01508916  0.01508916]]",False,27.0,6.0,3.4315687171200002,3.14577469308,1.1865870108399998,1.2138799576200001,0.19691532389000002,3.63565811159,3.24961102416,0.0483158055175,0.168724279835,2.27425614062
