,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,unit_id,probe_id,channel_id,snr,ccf_x,ypos_x,FR,waveform,waveform2D,type,center_layer4,depth_range_3layer,depth_range_count_3layer,area,ypos_y,ccf_y,rf,rf_exists,kurtosis,rf_size,rf_center_x1,rf_center_y1,rf_width_x1,rf_width_y1,rf_fit_hight,rf_center_x2,rf_center_y2,mean,max,var,cluster,cluster2_targets,cluster3_targets
0,0,0,0,144,probeA,181,2.640836690184418,b'VISam',-2020,8.570370370370371,"[0.0, 0.12518999999999972, 0.6746999999999995, 0.4640999999999995, 0.014429999999999513, 0.6068399999999997, 0.3529499999999999, 0.37751999999999997, 0.441479999999999, 0.38649, 1.073669999999999, 1.6329299999999989, 3.4035299999999973, 5.076239999999997, 4.123079999999999, -2.2647299999999992, -16.197090000000003, -29.849039999999984, -38.25743999999992, -39.41612999999992, -36.62919, -32.65274999999999, -27.636179999999992, -21.760830000000016, -16.195530000000012, -12.246780000000014, -8.603399999999997, -5.3332500000000005, -2.23782, 0.2698799999999996, 1.975349999999999, 4.403879999999999, 6.203729999999991, 7.7555399999999945, 8.801519999999995, 10.253100000000002, 11.003849999999998, 11.981580000000003, 13.046669999999997, 12.923820000000013, 13.543140000000015, 14.336789999999997, 14.059109999999997, 14.180399999999992, 14.428440000000009, 13.710449999999991, 13.112579999999998, 13.629720000000002, 13.706939999999992, 13.373100000000008, 13.059540000000009, 12.334920000000011, 11.852880000000004, 11.169210000000012, 10.310039999999999, 10.50893999999999, 10.178999999999998, 9.349080000000002, 8.769929999999999, 8.234849999999978, 7.230209999999991, 7.112429999999995, 6.640529999999998, 5.671769999999994, 5.2720199999999995, 5.071949999999999, 4.559489999999997, 4.129710000000002, 3.8910300000000015, 3.5135100000000032, 3.8048399999999996, 3.2908200000000005, 3.0026100000000007, 2.226510000000001, 2.0182499999999988, 1.6594499999999996, 1.2643799999999996, 1.512029999999999, 1.4429999999999998, 0.5062199999999999, 0.5261099999999999, 0.3919499999999997]","[[0.0, -0.1536600000000039, 0.18368999999999813, -0.01793999999999807, -0.38298000000000476, -0.19656000000000295, -0.26286000000000254, -0.05265000000000297, 0.5389799999999982, 0.5541899999999971, 0.5214299999999961, 0.05342999999999787, 0.09320999999999557, 0.235949999999999, -0.47190000000000154, -0.44225999999999877, -0.5448300000000037, -0.8829600000000024, -1.1536200000000036, -0.7577699999999998, -0.28353000000000694, 0.1872000000000038, -0.5690100000000049, -0.14430000000000254, -0.12207000000000034, -0.40560000000000107, -0.5869500000000047, -0.12947999999999915, -0.7316399999999974, -0.0975000000000037, 0.023009999999999753, -0.5397600000000011, -0.4746299999999981, -0.25935000000000397, 0.03744000000000103, 0.5834399999999995, 0.3061499999999966, 0.3478799999999973, 1.246829999999997, 0.7246199999999994, 0.7250099999999988, 0.44381999999999966, 0.28898999999999786, 0.24023999999999957, 0.6825000000000001, 0.5206499999999963, 0.4890599999999945, 0.362699999999998, 0.8778899999999985, 1.1688299999999971, 0.36815999999999693, 0.14117999999999764, -0.08891999999999944, -0.12909000000000193, -0.27651000000000225, -0.07488000000000561, 0.2815799999999955, 0.045629999999997395, 0.37128000000000094, 0.7963799999999956], [0.0, -0.6719699999999995, -0.21411000000000047, -0.1805699999999999, -0.11154000000000064, -0.5225999999999996, -0.7909200000000003, -0.2503799999999996, -0.5027099999999994, -0.30965999999999927, 0.10920000000000041, 0.010139999999999594, -0.8150999999999995, -0.8236799999999997, -1.0744499999999997, -1.2234299999999996, -1.50033, -1.7803499999999997, -2.06466, -1.81662, -1.8501600000000007, -1.859129999999999, -2.0241, -1.7834699999999999, -1.5826199999999997, -1.6262999999999996, -1.7846400000000002, -1.3170299999999997, -1.2472199999999998, -0.9632999999999998, -0.9601799999999996, -0.8470799999999996, -0.47502000000000044, -0.3509999999999993, -0.5136300000000006, -0.6579299999999999, -0.39740999999999993, 0.2492100000000006, 0.12090000000000067, 0.052650000000000086, 0.2437500000000008, 0.4290000000000005, 0.4313400000000016, 0.04992000000000063, 0.00975000000000037, 0.7784400000000014, 0.4652700000000016, 0.29990999999999857, -0.14780999999999977, 0.20592000000000077, 0.4590300000000014, 0.15326999999999957, 0.2180099999999996, 0.541709999999999, 0.2917200000000002, 0.46839000000000186, 0.007800000000000029, -0.21605999999999903, 0.25272000000000205, 0.6064500000000004], [0.0, -1.1087699999999987, -0.869699999999999, -0.5877299999999996, -0.8252399999999991, -0.8852999999999991, -0.8927099999999992, -0.2839200000000004, -0.6957599999999988, -0.725789999999999, -0.45863999999999894, -0.4921799999999995, -0.43211999999999895, -1.075229999999999, -1.1672699999999991, -1.4882399999999991, -1.5826199999999995, -2.081429999999999, -2.6636999999999995, -2.410979999999999, -2.1984299999999988, -2.8559699999999983, -3.2007299999999974, -2.7487200000000005, -2.045159999999998, -1.9059299999999997, -1.1387999999999991, -1.3088399999999993, -1.5007199999999992, -1.2355199999999995, -1.1852099999999994, -1.1618099999999991, -1.237079999999999, -0.8657999999999989, -0.7051199999999987, -0.015599999999999614, -0.1637999999999994, -0.4500599999999986, -0.5842199999999991, -0.2453099999999997, -0.1614599999999995, 0.0027300000000014535, 0.029250000000000442, 0.19656000000000184, 0.27183, 0.23907000000000145, 0.2105999999999999, 0.3026399999999996, -0.3330599999999999, 0.09594000000000125, 0.24024000000000045, 0.47502000000000155, 0.11232000000000086, 0.4122300000000003, -0.0662999999999998, 0.1407900000000013, 0.299130000000001, 0.6668999999999978, 0.2285400000000002, -0.35021999999999864], [0.0, 0.3104399999999998, 0.3416400000000002, 0.4227599999999996, 0.21840000000000037, -0.3412499999999997, -0.07917000000000074, 0.22424999999999984, 0.18291000000000002, 0.24804000000000026, 0.3743999999999997, 0.67626, -0.05031000000000074, -0.117779999999999, -0.20085000000000008, -0.55341, -1.6855799999999992, -2.2015499999999983, -3.167189999999998, -3.666389999999998, -3.797429999999995, -3.8434499999999963, -3.7947000000000024, -3.2603999999999997, -2.3665199999999986, -1.8860399999999997, -1.1247599999999995, -1.2733500000000004, -1.36266, -0.8061299999999987, -0.5588700000000004, -0.6649499999999993, -0.6934199999999993, 0.016380000000000727, 0.03626999999999936, 0.22268999999999978, 0.6770399999999996, 0.5401499999999998, 1.4819999999999998, 1.2729599999999992, 1.3182, 1.623569999999999, 2.1200399999999995, 2.168399999999999, 1.973399999999999, 1.25229, 1.0779599999999996, 1.3462800000000006, 1.61889, 1.6356599999999994, 1.4535299999999998, 1.802970000000001, 1.59861, 1.3821600000000005, 1.4582099999999998, 0.9558899999999999, 1.21641, 1.0155599999999998, 0.7480200000000002, 0.27962999999999993], [0.0, -0.10998000000000041, 0.11700000000000133, -0.24453000000000047, -0.1665299999999994, 0.09048000000000189, 0.16497000000000028, 0.16536000000000128, 0.23555999999999888, -0.00623999999999969, -0.0413399999999996, 0.1813500000000008, -0.1961699999999995, 0.28938000000000064, 0.445380000000001, -0.5467799999999993, -2.3450699999999998, -3.8025000000000007, -4.406220000000001, -4.744739999999996, -4.81806, -4.555199999999997, -4.203420000000003, -3.5552399999999986, -2.7405299999999997, -2.0311199999999987, -1.56936, -1.2780299999999998, -0.9640799999999996, -1.0139999999999998, -0.57447, -0.47189999999999954, -0.13766999999999974, -0.38688000000000045, -0.14585999999999955, 0.8002800000000017, 1.2714000000000012, 1.5752099999999989, 1.6543799999999989, 1.6688099999999975, 1.3482300000000023, 1.4886299999999983, 1.8778499999999991, 1.7429099999999993, 2.3283000000000023, 2.1477299999999984, 2.1871200000000033, 1.6578899999999992, 1.5455700000000006, 1.9086600000000002, 1.9340099999999985, 1.9761299999999973, 1.868880000000002, 1.8642000000000003, 1.4301300000000001, 1.126320000000001, 0.8650200000000012, 1.1454299999999997, 0.9395099999999996, 0.8065199999999995], [0.0, 0.21996000000000282, 0.6204900000000009, 0.6665100000000004, 0.14274000000000164, 0.11037000000000075, 0.15834000000000148, 0.03393000000000157, 0.351390000000001, -0.21995999999999816, -0.2320499999999983, 0.2453100000000017, 0.24492000000000314, 0.7117500000000014, 0.3658200000000016, -1.0522199999999984, -3.862949999999997, -7.014149999999992, -8.246159999999989, -8.863140000000001, -8.617829999999984, -7.737989999999998, -7.437689999999995, -6.724379999999993, -5.164379999999998, -4.591079999999996, -3.415619999999999, -3.0392699999999992, -2.753009999999998, -2.3002199999999986, -1.4180399999999984, -0.8217299999999984, -0.02183999999999875, 0.17589000000000188, 0.28392000000000217, 1.289730000000001, 1.6118700000000032, 2.1434400000000005, 2.8567500000000003, 2.847, 2.7077699999999982, 3.276780000000001, 3.0985500000000026, 3.5357399999999966, 3.066570000000002, 3.107910000000001, 3.1363799999999986, 3.721770000000007, 3.890639999999999, 3.7724700000000024, 3.0525299999999986, 3.2955, 3.2175, 3.0938699999999995, 3.3855900000000054, 3.3879299999999986, 3.2097000000000047, 3.196440000000002, 2.687100000000001, 2.518230000000002], [0.0, -0.33383999999999814, 0.01053000000000237, -0.3970200000000008, -0.7441200000000006, -0.13727999999999785, -0.33500999999999737, -0.38727000000000045, -1.28466, -0.7745399999999987, -0.5194799999999979, -0.2234699999999985, 0.03705000000000114, 0.2956199999999982, 0.11075999999999775, -1.1984699999999981, -4.029089999999999, -5.948669999999996, -7.441980000000002, -8.512139999999997, -8.672820000000002, -8.907599999999992, -8.882639999999999, -8.07143999999999, -6.888569999999998, -6.543809999999999, -5.920199999999996, -5.245889999999999, -4.440539999999999, -4.039619999999998, -2.9671199999999986, -2.4109799999999986, -1.3614899999999983, -0.8696999999999973, -0.18252000000000113, 0.6891300000000018, 0.6879599999999981, 1.113450000000002, 2.087669999999993, 2.481570000000005, 2.429699999999997, 2.597010000000001, 2.6925599999999976, 2.881319999999998, 2.7916199999999964, 2.562689999999999, 2.842710000000001, 2.935139999999997, 3.0786599999999957, 3.360239999999992, 3.7334699999999916, 2.949179999999995, 2.745989999999999, 2.6855400000000023, 2.6180699999999923, 2.716350000000001, 2.5802399999999945, 2.1789299999999976, 1.1727300000000032, 1.6571099999999994], [0.0, -0.0023399999999975662, -0.22853999999999774, -0.40598999999999763, -0.10022999999999804, -0.09008999999999956, -0.37634999999999685, -0.3451499999999996, -0.49451999999999763, -0.8774999999999991, 0.32448000000000254, 0.7176000000000031, 1.2004200000000007, 1.9402500000000016, 2.1079500000000024, 0.5483400000000014, -3.3485399999999985, -7.0699199999999935, -10.202399999999995, -11.565449999999991, -13.14572999999998, -14.341080000000002, -14.568839999999993, -13.753740000000004, -12.233130000000001, -10.906739999999997, -9.609209999999994, -8.159189999999995, -7.067189999999992, -5.8340099999999975, -4.195619999999998, -2.7225899999999976, -0.7714199999999993, -0.2847000000000002, 0.7542600000000004, 1.8915000000000006, 1.9585800000000022, 3.1820099999999947, 3.4425299999999996, 4.25841, 4.540769999999993, 4.681559999999999, 5.319989999999989, 5.32310999999998, 5.353529999999998, 5.711549999999989, 6.033299999999992, 6.08244, 6.272370000000004, 5.688539999999999, 5.224829999999998, 5.739240000000004, 5.82971999999999, 5.792279999999994, 5.593379999999996, 5.252909999999995, 5.144880000000002, 4.561050000000006, 4.11801, 3.6823799999999993], [0.0, 0.9995699999999985, 0.7608899999999995, 0.9301499999999994, 0.6399899999999991, 1.127099999999999, 1.2405899999999992, 0.5885099999999993, 0.7281299999999995, 0.7152599999999991, 0.898169999999999, 0.9761699999999995, 1.250729999999999, 1.9289399999999997, 2.505749999999999, 1.7908799999999976, -0.3393000000000007, -1.9593600000000013, -2.9386500000000018, -3.492449999999999, -5.062199999999998, -6.285629999999995, -7.847189999999995, -8.080409999999993, -8.587409999999988, -7.4310599999999996, -8.086649999999993, -7.3335599999999985, -6.611279999999996, -5.63394, -5.031000000000004, -3.5669399999999998, -2.058810000000003, -1.255800000000001, -0.7671300000000003, 0.26636999999999905, 0.5303999999999992, 0.8591699999999992, 1.3891799999999996, 2.7600299999999987, 2.45622, 2.394989999999999, 2.62158, 3.267809999999997, 3.347369999999999, 3.532619999999998, 3.901169999999998, 4.47408, 4.51854, 4.360589999999999, 4.282979999999997, 4.570019999999999, 4.329779999999996, 4.7033999999999985, 4.622669999999999, 4.485779999999999, 4.066139999999999, 3.3200699999999976, 3.7092899999999993, 3.1909799999999997], [0.0, 0.07058999999999988, -0.11076000000000025, -0.23868000000000025, 0.10256999999999938, 0.8330399999999993, 0.6618299999999996, 0.6165899999999994, 0.6037199999999994, 0.6626099999999997, 1.2402000000000004, 1.2807599999999995, 1.6130400000000003, 2.13603, 2.53929, 1.7487600000000008, -0.48867000000000094, -2.268629999999999, -4.101629999999999, -5.29308, -7.1982299999999935, -9.48558, -10.624769999999996, -10.36854, -9.774959999999995, -9.328019999999997, -8.50550999999999, -7.763729999999994, -7.337459999999995, -6.110129999999996, -4.854719999999995, -3.4148399999999977, -2.577899999999999, -2.159040000000001, -1.8521100000000008, -0.8985599999999995, -0.09477000000000013, 0.5518499999999997, 1.3591500000000003, 2.126280000000001, 2.372369999999998, 2.876639999999997, 3.6071099999999956, 3.323189999999998, 3.4631999999999987, 3.9265200000000013, 4.08642, 4.317689999999999, 4.368389999999996, 4.191720000000002, 3.8348699999999947, 4.109040000000002, 4.266210000000001, 4.48188, 4.7899800000000035, 4.831710000000001, 4.22799, 3.836040000000001, 3.856710000000002, 3.4858199999999977], [0.0, 0.5354699999999988, 0.05069999999999908, 0.16809000000000007, 0.21332999999999847, 0.5206499999999996, 0.5264999999999991, 0.5643299999999996, 0.7082399999999983, 0.3927299999999996, 0.9047999999999992, 0.5229900000000003, 0.5748599999999985, 0.8104199999999995, 0.7160399999999986, 0.2870399999999993, -0.42003000000000035, -1.08069, -1.3314600000000014, -2.221049999999998, -3.0876300000000025, -3.633239999999998, -3.9405599999999934, -4.017779999999997, -3.560699999999997, -3.7549199999999905, -3.6184199999999986, -3.7880700000000003, -3.2693700000000003, -2.8520699999999986, -2.6804700000000006, -2.457390000000001, -2.7729000000000026, -2.4066900000000038, -2.1215999999999964, -1.8213000000000001, -0.780390000000003, -0.8693100000000016, -0.6758700000000009, -0.07956000000000008, -0.11076000000000197, 0.6497399999999987, 0.6922499999999998, 0.48086999999999946, 1.2167999999999992, 1.3497899999999994, 1.7417399999999992, 2.37627, 2.1364199999999993, 1.9316699999999993, 1.4429999999999992, 1.7908799999999996, 1.915679999999999, 2.239769999999999, 2.3965499999999986, 2.001869999999999, 1.6454099999999996, 1.658669999999999, 1.6430699999999994, 1.3766999999999994], [0.0, -0.3276000000000008, -0.9937199999999993, -0.12089999999999979, 0.2889900000000001, 1.4652300000000018, 0.6594900000000008, -0.40287000000000095, -0.13806000000000074, -0.6548100000000017, -0.6380399999999988, -1.3622699999999954, -1.816619999999996, -1.9184099999999944, -1.7748900000000007, -1.9539000000000017, -2.5529399999999995, -2.8368600000000006, -3.1644599999999987, -3.7248899999999994, -4.249439999999997, -4.711589999999998, -5.57037, -5.6787899999999985, -5.1487799999999995, -4.728359999999999, -4.380869999999999, -4.582109999999998, -4.404269999999999, -5.247449999999998, -4.929210000000001, -4.4498999999999995, -3.9877499999999997, -3.978779999999999, -3.4920599999999995, -2.7923999999999998, -2.6336699999999995, -2.9729699999999997, -2.970629999999999, -3.46125, -4.11918, -4.8254699999999975, -4.90659, -4.19055, -4.073159999999999, -3.6507899999999984, -4.280249999999999, -3.4316099999999983, -3.881279999999999, -3.5357399999999997, -3.9787799999999995, -4.016609999999998, -3.3500999999999994, -2.912909999999999, -2.41254, -2.0943, -2.1492899999999984, -2.37783, -3.199169999999999, -3.347369999999999], [0.0, 0.38414999999999955, 0.2238599999999999, 0.08189999999999963, -0.22502999999999984, 0.14702999999999977, 0.17159999999999925, 0.6555899999999999, 1.0128299999999995, 1.0217999999999994, 0.858390000000001, 0.4270499999999996, 0.5483400000000003, 0.7433399999999989, 0.8646300000000005, 0.3759599999999997, -0.4278300000000004, -0.5339100000000008, -0.3927300000000003, -0.82095, -1.6699800000000005, -1.895790000000003, -2.0564699999999996, -1.629029999999999, -1.7893199999999985, -1.0085400000000002, -0.9597899999999991, -0.16068000000000002, -0.14898000000000028, -1.1781899999999998, -1.652820000000001, -1.5939299999999996, -1.3575899999999994, -0.95433, -0.6271199999999999, -0.6314099999999999, 0.0019499999999997991, 0.13376999999999978, 0.1583399999999997, 0.48047999999999946, 0.3892199999999995, 0.025739999999999555, -0.06474000000000021, 0.2636399999999998, -0.10686000000000022, -0.05070000000000021, 0.008579999999999852, 0.37790999999999975, 0.018719999999999973, 0.51558, 0.18056999999999973, 0.4157399999999999, 0.6832799999999997, 0.9983999999999998, 1.4558699999999998, 1.54323, 1.0849799999999994, 0.9242999999999996, 0.4722899999999999, 0.11699999999999998], [0.0, -0.014819999999994948, -0.5514599999999987, 0.19344000000000205, 0.08619000000000288, 0.05264999999999942, 0.3950700000000009, 0.22698000000000151, 0.05967000000000411, 0.4980300000000004, 0.7780500000000008, 0.6883499999999998, 0.9601800000000009, 0.9484800000000022, 0.9633000000000016, 0.48750000000000426, 0.04719000000000273, 0.1755, -0.050699999999996415, 0.2784600000000017, -0.43406999999999885, -0.5631600000000017, -0.727349999999999, -0.4566899999999996, -0.28586999999999474, -0.2944499999999963, -0.1630199999999955, 0.1341600000000036, 0.009750000000003478, -0.09905999999999526, 0.24336000000000135, -0.6953699999999996, -0.4172999999999991, -0.16691999999999796, -0.32759999999999545, -0.18680999999999504, -0.2293199999999982, 0.5616000000000034, 0.41301000000000165, -0.15014999999999823, 0.5202600000000017, 0.671580000000001, 0.31668000000000074, 0.1716000000000033, -0.4130099999999999, 0.13338000000000383, -0.11738999999999944, -0.3049799999999978, 0.2433600000000009, 0.6598800000000016, 0.527670000000001, 0.6193200000000001, 1.258530000000004, 1.0175100000000032, 1.0900500000000022, 1.1883300000000019, 1.2335700000000016, 0.593970000000001, 0.869310000000002, 1.2647700000000028], [0.0, 0.2741699999999999, -0.2082600000000005, -0.22425000000000028, -0.22815000000000024, -0.24375000000000047, -0.0175500000000004, -0.3108300000000004, 0.3022499999999994, 0.45980999999999983, 1.1274899999999983, 0.821729999999999, 0.7417799999999996, 1.1906699999999995, 0.6739199999999999, 0.43835999999999975, 0.13065, 0.19811999999999985, 0.06083999999999973, 0.05693999999999985, -0.07254000000000016, -0.7020000000000013, -0.82797, -0.7043400000000003, -0.8388899999999994, -1.1286599999999996, -1.0280399999999998, -0.9757800000000002, -0.24180000000000013, 0.07955999999999946, -0.20553000000000043, -0.42081000000000024, -0.5140199999999994, -0.1875900000000006, -0.09126000000000029, -0.20709000000000027, 0.012089999999999934, 0.22424999999999964, -0.07488000000000028, 0.05966999999999961, -0.14195999999999964, -0.13572000000000017, -0.6622200000000008, -0.5378100000000012, -0.3432000000000004, -0.18407999999999974, -0.4293900000000004, -0.2012399999999998, -0.14508000000000004, -0.10452000000000033, 0.4028699999999996, 0.46643999999999997, 0.26948999999999973, 0.6064499999999997, 0.7176, 0.3638699999999999, 0.5089499999999999, 0.04056000000000001, 0.08072999999999936, -0.411840000000001]]",rs,-30.0,-1.0,13.0,AM,,b'VISam',"[[0.11412894 0.12071331 0.09986283 0.10644719 0.11303155 0.09218107
  0.09876543 0.12290809 0.11851852]
 [0.12620027 0.10754458 0.12949246 0.11851852 0.09327846 0.08449931
  0.11851852 0.12839506 0.11961591]
 [0.10973937 0.10973937 0.09766804 0.09437586 0.06255144 0.09218107
  0.09327846 0.10644719 0.12949246]
 [0.11412894 0.09108368 0.07462277 0.12071331 0.09657064 0.09108368
  0.10973937 0.09108368 0.11193416]
 [0.09766804 0.08230453 0.11083676 0.13717421 0.10973937 0.13607682
  0.13388203 0.12510288 0.10864198]
 [0.10315501 0.1569273  0.16021948 0.19314129 0.16570645 0.14814815
  0.12071331 0.11412894 0.12620027]
 [0.09766804 0.11961591 0.20192044 0.21728395 0.18106996 0.12949246
  0.12071331 0.11303155 0.11083676]
 [0.09876543 0.11632373 0.18765432 0.20521262 0.16680384 0.13388203
  0.11632373 0.12620027 0.12510288]
 [0.07133059 0.10644719 0.15144033 0.14046639 0.15912209 0.09218107
  0.12071331 0.08230453 0.10205761]]",False,15.0,9,3.1056900028605567,6.303382260435003,1.284448762656151,1.6511335907633118,0.2513607123466325,3.894879126487563,4.47080528431666,0.12015783501837456,0.21728395061728395,2.560211520104178,1,2.0,2.0
