,Unnamed: 0,Unnamed: 0.1,unit_id,probe_id,channel_id,snr,ccf_x,ypos_x,FR,waveform,waveform2D,type,center_layer4,depth_range_3layer,depth_range_count_3layer,area,ypos_y,ccf_y,rf,rf_exists,kurtosis,rf_size,rf_center_x1,rf_center_y1,rf_width_x1,rf_width_y1,rf_fit_hight,rf_center_x2,rf_center_y2,mean,max,var,cluster,cluster2_targets,cluster3_targets
0,0,0,124,probeA,203,3.2280341517152085,b'VISam',-1800,11.785185185185185,"[0.0, -0.2176199999999986, -0.10959000000000141, -0.24569999999999936, -0.3513899999999994, 0.03120000000000056, -0.16809000000000052, 1.1668800000000001, 5.510310000000001, 14.692079999999999, 29.59164000000001, 41.83920000000004, 45.25989000000001, 39.99761999999997, 28.424760000000003, 12.049830000000002, -7.521929999999992, -34.686600000000034, -64.24197000000005, -82.70066999999989, -84.65339999999993, -77.32764000000005, -66.31599000000003, -54.32582999999995, -44.21156999999997, -35.37767999999998, -28.05348000000001, -21.58806000000001, -16.882320000000018, -13.004939999999987, -9.969179999999996, -7.3261500000000055, -5.668649999999996, -3.5673300000000028, -1.6988400000000003, 0.12324000000000002, 2.586479999999999, 4.206149999999998, 6.898319999999993, 10.237500000000002, 11.940239999999994, 14.977560000000002, 17.49618000000001, 19.299540000000015, 20.63138999999999, 21.529170000000025, 22.128209999999996, 23.14104000000002, 24.20457000000001, 24.580529999999975, 24.60666, 24.109799999999993, 24.30948000000001, 23.14610999999998, 21.916830000000033, 20.478899999999996, 19.209450000000004, 18.090539999999983, 17.40336000000002, 15.39642, 15.299699999999984, 13.580190000000007, 12.577110000000019, 12.254579999999995, 12.089610000000004, 10.9434, 9.995699999999994, 9.067109999999992, 8.475480000000001, 6.537180000000002, 5.530979999999999, 4.570799999999999, 4.117620000000001, 3.4343399999999997, 2.7966900000000003, 1.9499999999999997, 1.8836999999999993, 1.7362800000000005, 1.51671, 1.4617200000000001, 0.2492099999999995, -0.49763999999999964]","[[0.0, 0.14078999999999553, -0.41534999999999833, -1.5018899999999995, -0.29951999999999224, 0.267929999999998, 0.834209999999997, 0.5869499999999981, 1.7573399999999975, 2.210519999999992, 1.321319999999993, 1.390349999999998, 1.148550000000002, 1.09511999999998, 1.895789999999998, 2.256539999999992, 1.4706899999999976, 0.3724500000000024, 0.8127600000000079, 1.415309999999998, 0.2987399999999987, -0.32564999999999245, -0.20358000000001475, 0.02378999999999465, 0.6095700000000068, 1.6001699999999914, 1.4094599999999922, 1.3490099999999874, 1.8205200000000037, 1.5393299999999943, 0.6559799999999996, 0.2542799999999996, 1.276080000000002, 1.42349999999999, 1.795949999999987, 1.9367399999999897, 1.855229999999997, 2.3965499999999977, 2.949959999999993, 2.543189999999999, 1.9979700000000022, 1.005419999999999, 1.2296699999999952, 1.0276499999999942, 1.4160900000000023, 1.17077999999999, 0.6321900000000067, 1.0334999999999983, 1.2440999999999942, 1.6235699999999955, 0.8470799999999947, 0.9625200000000049, 1.1224199999999946, 1.1099399999999982, 1.5143699999999924, 1.3037699999999894, 0.5580899999999946, 0.8505899999999951, 1.087319999999993, 0.8681400000000057], [0.0, -0.3385200000000015, -1.305720000000001, -1.255019999999998, -1.1185200000000008, -1.4387099999999993, -1.196519999999999, -0.7597200000000013, -1.2799799999999995, -0.62673, -1.25892, -0.43524000000000007, -1.2850499999999998, -1.0514400000000028, -1.7978999999999987, -3.440579999999996, -3.6293399999999982, -3.7330799999999993, -2.9714099999999988, -3.043949999999999, -2.8844400000000023, -1.8770700000000062, -1.9117799999999991, -1.9398599999999997, -1.6621799999999982, -2.0217600000000013, -1.9234800000000007, -1.9164599999999987, -2.2257300000000013, -1.8860399999999993, -1.8006300000000015, -1.4422199999999996, -1.5623399999999996, -1.621619999999999, -2.2089600000000003, -1.999530000000003, -1.9714500000000037, -1.5982199999999993, -1.17039, -0.7877999999999987, -0.9406800000000051, -1.0623599999999989, -1.238639999999999, -0.8295300000000012, -1.9718400000000018, -2.4027899999999995, -1.5502499999999995, -1.547909999999997, -1.2487800000000011, -2.1091200000000025, -2.447250000000004, -2.308410000000001, -2.0135700000000023, -0.8724300000000003, -0.5760299999999987, -1.201590000000002, -1.6430699999999987, -1.1150100000000023, -2.236650000000001, -1.767870000000001], [0.0, -0.1095900000000003, -0.01638000000000117, -0.5631600000000017, -0.5818799999999977, -0.6278999999999999, -0.36503999999999737, -0.611519999999997, -0.9925499999999985, -0.3447599999999995, -0.06630000000000091, -0.23712000000000089, -0.31628999999999863, -0.9200099999999969, -0.9804599999999988, -1.2819299999999996, -2.5303199999999997, -2.98935, -3.5618699999999985, -3.111419999999999, -2.6789099999999997, -2.9628299999999994, -1.7140499999999987, -1.9909499999999984, -2.80488, -2.2183199999999994, -2.21364, -2.1941399999999995, -0.9800699999999976, -1.1103299999999992, -0.9402899999999998, -1.1684399999999986, -1.2218699999999996, -0.9324899999999998, -0.7706399999999993, -0.4071600000000002, -1.3977599999999986, -1.322099999999997, -1.3622700000000003, -1.5939300000000005, -1.2281099999999991, -1.19769, -2.1449999999999982, -1.6036800000000009, -1.1801399999999982, -1.3759199999999998, -0.9597899999999988, -1.28544, -0.6618299999999993, -1.0108799999999993, -1.2955799999999984, -2.4425699999999995, -1.2565799999999996, -0.4176899999999977, -0.1626299999999965, 0.3143400000000036, -0.5331300000000003, -0.36074999999999946, -0.41378999999999655, -0.45200999999999647], [0.0, -0.4785300000000001, -0.9098699999999998, -0.8139299999999999, -1.568190000000001, -0.96564, 0.07761000000000087, -0.23634000000000044, 0.09633000000000053, -0.5491200000000005, -0.2967900000000005, -0.04251000000000009, 0.26403, -0.04056000000000004, -0.04563000000000024, -0.9215699999999997, -1.7074199999999993, -2.1500700000000017, -3.6398700000000033, -3.9452399999999974, -4.1390699999999985, -4.017780000000002, -2.616900000000002, -3.319680000000001, -3.4670999999999985, -3.20424, -2.0467199999999988, -2.742870000000003, -2.2479599999999995, -2.1215999999999995, -1.6130400000000003, -2.08611, -1.79829, -1.6477500000000014, -1.8758999999999997, -1.7425200000000018, -0.5877300000000004, -0.69615, -0.97773, -1.59705, -1.3638299999999994, -1.1918399999999976, -0.3568500000000001, -0.5171399999999997, -0.46137000000000006, -1.686360000000002, -1.4547000000000008, -0.8143200000000016, -1.4375400000000007, -1.0678199999999989, -0.47424, -0.636480000000001, -1.3033800000000004, 0.398579999999999, 0.5608199999999999, 0.38063999999999953, 0.10919999999999953, 0.36426000000000025, -0.4313400000000003, -0.4329000000000003], [0.0, -0.5233800000000013, -0.41066999999999787, 0.14079000000000086, 1.0377899999999993, 0.6384299999999996, 0.43055999999999806, 0.8104200000000006, 0.8505899999999986, 1.4246699999999985, 1.6169399999999965, 2.770169999999999, 2.8563599999999996, 2.490929999999998, 1.5635099999999968, -0.03978000000000215, -2.0927400000000027, -3.8126400000000054, -5.9931300000000025, -7.622160000000006, -8.302320000000005, -7.301970000000001, -7.58043000000001, -5.9876700000000085, -4.886700000000001, -5.053619999999992, -4.210439999999991, -4.48461, -4.687410000000002, -3.674969999999993, -1.9172399999999996, -1.6692000000000045, -0.8845199999999949, -1.823249999999999, -1.211339999999999, -0.8392799999999996, -0.5768100000000009, -0.5288399999999989, 0.09671999999999858, 0.627899999999995, 1.03506, 1.4718599999999977, 0.4317299999999964, 1.0986299999999973, 0.943799999999996, 1.8911099999999985, 1.01946, 1.6902599999999999, 1.6820699999999995, 1.3583699999999972, 1.6153799999999978, 1.4979899999999975, 2.3828999999999994, 2.4234600000000004, 3.008849999999998, 2.21871, 2.406299999999999, 2.1941399999999986, 1.955459999999996, 1.2257699999999994], [0.0, 0.10958999999999897, -0.26909999999999634, -0.18212999999999813, 0.06707999999999714, -0.35178000000000154, 0.20006999999999486, -0.042899999999999494, 0.7452899999999971, 2.1602100000000006, 3.81342, 5.183100000000001, 6.06138, 5.061419999999999, 3.26586, 1.3361399999999972, -1.652040000000003, -5.689710000000006, -10.574070000000006, -13.224509999999995, -13.687050000000017, -12.272129999999983, -11.132939999999998, -9.640800000000016, -8.731320000000007, -8.4864, -6.637799999999994, -4.915949999999994, -3.5864400000000023, -2.551769999999994, -2.532659999999993, -2.6044199999999975, -2.034239999999997, -1.4929199999999963, -0.9781200000000005, 0.46175999999999995, -0.06435000000000013, 0.40365000000000073, -0.03899999999999881, 0.9001199999999989, 1.7479799999999988, 1.556489999999998, 2.7467699999999997, 3.22374, 3.54939, 2.8025399999999996, 3.08412, 3.3446399999999996, 4.11411, 4.166370000000001, 3.8087400000000002, 3.8317500000000004, 4.73772, 5.167109999999999, 4.3524, 3.644159999999999, 3.744, 3.4210800000000003, 3.56421, 3.550949999999999], [0.0, 0.10919999999999908, 0.5592599999999988, 1.1586899999999993, 0.9948899999999998, 1.5069599999999992, 1.6933800000000006, 1.8123299999999982, 3.2549399999999995, 7.622549999999991, 12.2577, 17.94546, 20.633730000000007, 19.003920000000004, 14.733420000000011, 8.360820000000006, -0.14664000000000044, -10.905179999999996, -25.122629999999994, -34.94243999999996, -37.71416999999999, -35.89325999999997, -32.88636000000002, -28.358459999999994, -23.114910000000037, -20.559240000000013, -16.613609999999998, -14.055599999999998, -10.555740000000005, -8.082360000000001, -6.024719999999999, -5.65617, -4.1332200000000014, -3.0228899999999994, -1.3462800000000004, 0.7218899999999986, 0.7055099999999985, 1.9722300000000013, 2.962830000000002, 4.711200000000002, 6.077759999999994, 6.7345199999999865, 8.917349999999995, 9.665760000000002, 9.439559999999998, 9.951240000000002, 10.932090000000008, 11.61459, 11.916840000000002, 12.43905, 12.478049999999996, 12.361829999999992, 12.634830000000008, 12.900420000000011, 11.706240000000008, 11.227709999999995, 10.790519999999992, 10.560030000000005, 10.07877, 9.06477], [0.0, 0.6762600000000005, -0.15209999999999946, -0.3135600000000003, 0.25701000000000196, 0.3997499999999987, 1.4648400000000008, 1.3224900000000002, 2.36457, 4.435079999999999, 9.245730000000002, 13.945619999999995, 15.927210000000006, 16.58553, 13.612169999999999, 8.372130000000002, -0.18875999999999982, -12.239760000000004, -26.91468, -37.812839999999944, -42.3894899999999, -41.39303999999994, -35.305139999999966, -30.29987999999998, -25.34805, -21.16569000000001, -15.877679999999994, -12.452699999999997, -8.618609999999997, -5.70765, -3.0903599999999924, -2.0775300000000003, 0.3985800000000026, 1.3692900000000017, 2.690610000000001, 3.550560000000001, 4.894890000000002, 5.571540000000004, 6.3807899999999975, 7.140510000000001, 7.836660000000003, 7.783620000000002, 9.434489999999991, 10.245689999999998, 9.928619999999995, 9.681360000000005, 10.705499999999994, 11.625120000000006, 11.016329999999996, 11.797109999999996, 12.233909999999995, 11.321310000000004, 11.26319999999999, 10.903620000000007, 10.020269999999993, 9.386909999999997, 8.730539999999998, 8.63187, 8.11044, 7.63542], [0.0, 0.5405399999999996, 0.5877299999999996, -0.55653, -0.34476000000000023, -0.14742000000000038, -0.40521, 1.14621, 1.5767700000000004, 3.5759100000000013, 8.602619999999986, 14.51970000000001, 19.429410000000004, 20.085780000000018, 17.58042000000002, 10.757370000000002, -0.40014000000000044, -17.18691000000001, -35.63703, -49.22268000000004, -54.42411000000002, -51.95930999999999, -44.83946999999993, -37.82765999999999, -30.88487999999998, -23.857080000000007, -18.377969999999973, -13.221780000000017, -9.412259999999998, -5.801249999999998, -3.1644600000000027, -1.3443299999999994, 0.12597000000000025, 2.3376599999999987, 3.4608599999999985, 5.590650000000002, 6.163559999999999, 7.1143800000000015, 8.46144, 10.440299999999999, 10.640759999999997, 11.277630000000013, 12.33453000000001, 13.163280000000002, 13.301730000000006, 14.5275, 14.037659999999997, 13.680809999999994, 14.383589999999998, 15.00642000000001, 14.499420000000008, 13.803659999999986, 14.175720000000007, 13.22294999999999, 12.841139999999994, 11.663340000000002, 11.710919999999998, 9.98712, 9.300719999999993, 8.135789999999997], [0.0, -0.5619899999999993, -0.9987899999999995, -1.1095499999999994, -1.4597699999999998, -0.8583899999999992, -0.47540999999999967, 0.000780000000000225, 0.1088100000000023, 1.3275600000000018, 3.4737299999999953, 5.199869999999994, 6.424469999999994, 7.424040000000005, 6.826559999999997, 5.458049999999996, 2.1410999999999984, -3.199170000000001, -10.736309999999994, -18.324150000000007, -23.885160000000006, -25.120289999999986, -24.00099000000002, -21.765900000000027, -19.034340000000025, -16.38468, -13.315769999999997, -10.540529999999992, -7.909199999999996, -6.145229999999997, -5.076239999999997, -2.823599999999999, -1.4020499999999996, -0.20202000000000142, 0.023399999999999643, 1.3061100000000008, 1.7499299999999995, 2.382900000000003, 2.4589500000000033, 2.470650000000002, 3.6266099999999986, 3.4924499999999963, 4.318469999999997, 3.488939999999996, 4.40817, 4.796610000000005, 5.252130000000001, 5.550869999999995, 5.681910000000001, 5.904989999999993, 6.559409999999987, 5.685809999999995, 5.29658999999999, 5.6191199999999935, 5.2860600000000035, 4.285319999999996, 3.9709799999999955, 3.9815099999999983, 3.5302799999999994, 3.300569999999998], [0.0, 0.6142500000000042, -0.09321000000000046, -0.8899799999999969, -0.9036299999999984, -0.3989699999999998, -0.052259999999995976, 0.04485000000000383, 0.597090000000001, 1.1368500000000028, 1.4449500000000017, 3.034980000000001, 4.232280000000003, 4.973670000000003, 4.066140000000001, 2.5057500000000017, 0.0741000000000005, -3.2003399999999953, -7.087469999999989, -11.788530000000005, -14.214719999999991, -15.36054000000003, -15.383939999999987, -13.829789999999994, -12.961260000000015, -11.71559999999999, -9.598290000000006, -6.909240000000002, -6.10700999999999, -4.593029999999987, -3.91092, -3.3422999999999936, -2.1364199999999958, -1.1789699999999996, 0.1092000000000013, 0.2265900000000003, 1.084200000000002, 1.997190000000002, 1.601340000000002, 2.348580000000002, 3.033420000000002, 2.9355300000000017, 3.522480000000002, 3.0642300000000016, 3.3524400000000014, 3.2381700000000015, 4.626960000000001, 4.538430000000002, 4.35942, 5.103150000000003, 4.6667400000000026, 4.8976200000000025, 4.181190000000002, 4.57002, 4.211220000000003, 3.9195000000000015, 3.276390000000002, 2.4772800000000017, 2.1504600000000016, 2.1138000000000017], [0.0, 0.5779800000000007, -0.5058299999999993, 0.10607999999999951, -0.6910799999999981, -0.7148699999999995, 0.09945000000000026, 0.2191800000000017, 0.17745000000000033, 0.045630000000001836, 0.5495100000000009, 1.1532300000000006, 1.6887000000000012, 2.37159, 2.27292, 1.6161600000000012, 0.3209700000000004, 0.07410000000000272, -1.8107699999999998, -3.0930899999999975, -4.878899999999995, -5.383559999999995, -6.434999999999995, -6.29733, -5.975579999999991, -5.784479999999997, -4.8734400000000075, -4.366829999999995, -3.58995, -2.2027200000000002, -2.243669999999997, -2.2826699999999964, -1.5065699999999977, -2.008890000000001, -0.27923999999999727, 0.533520000000001, 0.8919300000000013, 0.2515500000000015, 0.6856200000000009, 0.9184500000000011, 0.8915400000000011, 1.8450900000000006, 1.7195100000000008, 1.2312300000000012, 2.0599800000000017, 2.1321300000000014, 2.173860000000001, 2.271360000000002, 1.952730000000001, 2.731560000000001, 2.623140000000001, 2.271360000000002, 1.8985200000000022, 2.5708800000000034, 1.101750000000001, 0.5721300000000014, 0.3716700000000017, 0.6945900000000009, 0.9761700000000013, 1.4500200000000008], [0.0, 0.3954599999999937, 0.7495799999999981, -0.445380000000001, -0.33344999999999914, -0.07916999999999952, -0.011309999999999043, 0.14898000000000078, 0.3584100000000028, 0.5549699999999964, 0.7608900000000007, 1.351739999999995, 1.5077399999999979, 1.802969999999997, 1.136069999999997, 1.1512800000000012, 0.7363199999999983, 0.1903200000000007, -1.131780000000001, -1.5171000000000037, -1.6754399999999992, -3.12897, -3.664439999999998, -4.655039999999997, -4.146479999999991, -4.551299999999997, -4.0166100000000045, -3.445260000000002, -2.643810000000009, -1.8255899999999974, -1.3513500000000027, -1.018289999999996, -0.8431799999999923, -0.6594899999999981, -0.19343999999999895, 0.015989999999995952, 0.6060599999999967, 0.7776599999999947, 1.1310000000000007, 1.4192099999999988, 0.6879599999999995, 0.8856899999999985, 0.6548099999999959, 0.6076199999999954, 1.173899999999994, 0.9215699999999956, 1.17585, 1.8708299999999976, 1.4589899999999982, 1.3821599999999963, 1.7319900000000006, 1.4921399999999987, 1.3388699999999956, 0.6462299999999983, 0.8338199999999985, 1.113839999999998, 0.4882799999999934, 0.4913999999999952, 0.9488699999999959, 0.5643299999999938], [0.0, 0.32135999999999765, 0.8260199999999984, 0.7749299999999963, 0.5947499999999977, -0.09555000000000291, -0.22269000000000094, 0.09320999999999291, -0.4098900000000052, 0.11192999999999476, 0.18914999999999438, 0.7729799999999938, 0.49451999999999385, 0.47228999999999477, -0.005850000000000577, 0.1220699999999999, 0.7796099999999968, 1.5030599999999978, 1.1633699999999996, 0.31940999999999775, -0.5736900000000027, -0.46605000000000096, -1.2534600000000022, -1.5990000000000082, -1.7269200000000007, -1.7043000000000017, -1.2799800000000054, -1.2316200000000022, -1.1462100000000035, -1.2788100000000062, -0.9348300000000016, -0.41106000000000087, -0.3666000000000036, -0.7429500000000049, 0.5713499999999976, 0.4297799999999974, 0.4953000000000003, 0.16847999999999574, 0.1138799999999982, 0.4590299999999985, -0.2784600000000008, 0.45668999999999604, 0.04484999999999317, 0.3736199999999932, 0.9098699999999984, 1.3369199999999974, 1.317029999999995, 0.9562799999999947, 1.4445599999999947, 1.0775699999999944, 1.3805999999999998, 0.5436599999999974, 0.6403799999999968, 0.7905299999999946, 0.42626999999999793, 0.5877299999999996, 0.6349199999999979, -0.13611000000000395, 0.1439099999999942, 0.955499999999998], [0.0, -0.9863100000000058, -0.23712000000000177, 0.41651999999999845, 0.5881199999999911, 0.6466199999999969, -0.10724999999999785, -0.9040200000000009, -0.6992700000000056, -0.7741500000000032, -0.16146000000001504, 0.5877299999999943, -0.2967900000000032, 0.6497400000000004, 0.6013800000000016, 0.5268899999999936, 0.31277999999999295, 0.5838299999999936, 0.08306999999999132, -0.767520000000002, -0.3143400000000032, -1.063530000000009, -1.5935400000000035, -0.7059000000000042, -1.1906700000000043, -1.4110200000000006, -1.5015000000000063, -1.444949999999996, -0.7913100000000011, -0.5155800000000097, -0.17120999999999764, 0.4075499999999943, -0.5370300000000068, -0.44850000000000634, 0.06395999999999002, 0.37322999999999595, 0.5409299999999986, 0.575249999999996, 0.5670599999999952, 0.0850200000000001, 0.205529999999996, 0.2226899999999965, 0.5366399999999913, 0.26207999999999565, -0.05187000000000097, 0.34904999999999387, 0.9804599999999928, 0.33695999999999504, 0.5198699999999947, -0.15327000000000268, 0.15209999999999368, 0.3595799999999967, 0.3435899999999963, 0.5904599999999958, 0.8080799999999941, 0.5690099999999951, 0.30185999999999247, 0.35333999999999577, -0.28392000000000195, 0.007409999999993033]]",bad,-21.0,-1.0,10.0,AM,,b'VISam',"[[0.03072702 0.0351166  0.06145405 0.07901235 0.0702332  0.0526749
  0.04060357 0.05596708 0.03731139]
 [0.02304527 0.05706447 0.06694102 0.08230453 0.06474623 0.0515775
  0.04389575 0.03840878 0.04060357]
 [0.06364883 0.07133059 0.05596708 0.07242798 0.04938272 0.0702332
  0.04279835 0.03950617 0.02304527]
 [0.0526749  0.05706447 0.07681756 0.06803841 0.06255144 0.06035665
  0.0340192  0.02962963 0.02524005]
 [0.04389575 0.04938272 0.06035665 0.06255144 0.06584362 0.04828532
  0.05377229 0.02962963 0.04279835]
 [0.03072702 0.04060357 0.0351166  0.03072702 0.03731139 0.0351166
  0.02962963 0.02962963 0.02962963]
 [0.0340192  0.02304527 0.0340192  0.04828532 0.02414266 0.03182442
  0.02962963 0.03621399 0.02414266]
 [0.04060357 0.03072702 0.01865569 0.04499314 0.04718793 0.0351166
  0.03731139 0.04499314 0.0526749 ]
 [0.01536351 0.02524005 0.01975309 0.03182442 0.04609053 0.04499314
  0.02524005 0.02194787 0.01975309]]",False,-7.0,16,3.1401863911242414,1.1443743653333798,1.1151652054886092,2.5016339314021816,0.08456406878890309,3.6321916011409283,3.1072510907860824,0.04357059391352944,0.0823045267489712,2.070481455744527,3.0,2.0,2.0
