,Unnamed: 0,Unnamed: 0.1,unit_id,probe_id,channel_id,snr,ccf,FR,waveform,waveform2D,type,sv_trial,sv_time,ypos,center_layer4,depth_range_3layer,depth_range_count_3layer,area,cluster,cluster2_targets,cluster3_targets
0,0,0,148,probeA,222,3.1606055818299996,VISam,7.407407407410001,"[0.0, -0.5928, -0.858, -0.95355, -0.16965, 0.0507, -1.46835, -2.2191, 0.2535, -0.6669, -1.03935, 0.3198, 0.98475, 0.71955, 0.54015, 0.6942, 2.57595, -5.6862, -54.75015, -73.44675, -54.93735, -29.68875, -3.2604, 16.54965, 29.32215, 37.0812, 37.04025, 35.529, 33.2553, 30.20745, 26.9451, 25.53915, 22.78575, 20.99565, 17.4564, 15.5805, 13.9464, 11.77995, 9.44775, 7.3086, 5.91825, 4.3797, 2.87625, 2.26395, 1.70625, 2.3556, 2.01825, 1.20315, 1.3962, 1.14855, 0.8112, 0.351, 0.3354, 1.3572, -0.2028, -0.3588, -1.46835, 0.29445, 0.26715, 0.84045, 1.32795, 0.85215, 0.58305, 0.13845, -0.46995, -0.26325, -1.4976, -1.4001, 0.13065, 0.1716, 0.05655, -1.00035, -1.4391, -2.74365, -2.0787, -2.11185, -2.86455, -2.73, -0.039, -1.5678, -0.468, -1.68675]","[[0.0, -0.2574, 2.17035, 2.98155, 4.11255, 0.8931, 1.3845, 1.46445, 2.65005, 2.2698, -0.80145, 0.4251, 2.83725, 5.12655, 5.7408, 2.91915, 3.9234, 3.22335, 2.98545, 2.3517, 1.21875, -3.1785, -3.22725, -2.25615, -0.0117, -0.50115, -0.7293, 2.6286, 2.30685, 2.9952, 4.88475, 5.9085, 5.2299, 3.00105, 2.45115, 1.7316, 1.65555, 1.8174, -0.1833, -3.8766, -4.81455, -5.655, -4.8048, -4.48305, -3.25845, -2.88015, -1.9344, -2.3439, -4.3953, -3.98385, -5.77785, -6.46035, -7.95405, -10.2258, -9.2664, -10.47345, -10.34085, -8.99925, -11.03505, -11.51085], [0.0, 1.1154, 1.65555, 4.0014, 5.16165, 1.7823, 1.32795, 0.2106, -2.3712, -2.70855, -0.00780000000001, 2.28735, 4.8828, 8.6541, 6.9069, 2.68905, -0.75855, -5.85, -6.83865, -5.47365, -6.87375, -9.5277, -10.3701, -9.3795, -6.6105, -2.7105, 0.40755, 1.72965, 1.872, 1.55805, 4.7814, 3.55095, 5.5887, 3.34035, 1.37085, -2.31855, -2.58765, -5.2299, -7.4646, -11.2359, -10.52415, -6.89715, -4.8789, -5.6706, -4.95105, -3.4086, -3.35985, -5.51655, -5.96505, -6.40185, -8.268, -7.605, -9.57645, -11.05455, -13.20735, -12.9441, -11.86965, -13.31655, -14.1219, -16.02315], [0.0, -0.50505, 0.33345, -0.33345, 0.0546, -1.1817, -1.0413, -0.48945, -2.77875, -3.9273, -2.41215, 0.5655, 4.94715, 4.8711, 2.65395, 1.28505, -2.80215, -4.76775, -4.88865, -4.41285, -6.40185, -7.9521, -4.8282, -3.6504, -2.6676, -1.1427, 2.3829, 4.93545, 4.42455, 4.8555, 7.8858, 9.28785, 10.82055, 7.57965, 2.3088, 0.9048, -0.24375, -0.5811, -0.8034, -1.31625, -3.159, -5.72325, -6.69825, -7.254, -6.91275, -5.0583, -5.7447, -8.18025, -8.2953, -9.555, -10.56705, -7.66155, -8.9115, -8.69895, -9.86895, -9.38925, -10.8654, -9.65445, -11.9028, -11.8014], [0.0, -1.4703, -0.5148, -2.7924, -3.2799, -3.00495, -3.16095, -5.84025, -8.57805, -6.3726, -4.6176, -3.3618, -1.51905, -3.3618, -2.04555, -3.43785, -6.9108, -10.15755, -10.1478, -8.931, -7.96575, -7.89165, -7.7571, -6.9693, -8.5722, -7.46265, -6.0801, -5.81685, -2.12745, 1.41765, 3.69525, 4.5045, 2.91525, -0.52845, -2.88405, -3.4788, -3.52755, -3.38325, -3.35595, -3.31695, -3.7713, -6.4194, -6.6729, -7.76685, -7.7337, -6.9654, -7.31445, -7.293, -6.83865, -7.08045, -8.80035, -8.0379, -9.2274, -9.58815, -9.9177, -10.16925, -11.51085, -11.7585, -11.8482, -14.4651], [0.0, -0.429, -1.33185, -1.5483, -4.0833, -3.85125, -3.081, -6.52275, -7.3866, -5.39565, -3.1551, -2.1606, -0.6318, -1.4196, -4.1301, -7.0512, -10.8615, -13.21125, -14.9994, -11.70975, -9.1923, -6.24585, -4.0482, -2.8431, -2.77095, -0.14625, 2.18985, 4.28805, 5.694, 6.1542, 6.35505, 5.6199, 4.63125, 1.1583, 0.38805, -0.38805, -1.2753, -1.2558, -2.3049, -2.20935, -2.4453, -3.29745, -3.4983, -3.5412, -3.6231, -4.5162, -3.46125, -4.68, -5.40345, -6.2946, -6.52665, -7.6011, -7.0278, -7.956, -8.44935, -9.45165, -7.47435, -6.3804, -6.3648, -9.66615], [0.0, -0.312, -0.18135, -0.21645, 1.67895, 2.5311, 0.53625, 0.80535, -0.8268, -1.44885, -1.5054, -0.51285, 1.00035, 0.7527, 0.585, -0.7176, -2.262, -5.62185, -11.10915, -12.40395, -10.70745, -6.86595, -3.354, -2.0202, -0.11115, 2.8275, 5.59845, 6.5559, 9.31905, 9.28395, 10.02495, 8.4708, 7.10775, 5.0349, 2.8743, 1.2207, 3.12975, 0.5967, 0.8619, 1.5054, 2.47845, 1.7667, 0.1365, 1.16805, 1.1934, -1.00815, 0.8307, -1.8369, -1.9266, -1.10955, -0.6279, -0.15405, -0.0819, -0.5772, -1.90905, -1.4742, -2.6481, -1.5132, -2.4453, -2.3634], [0.0, 0.2847, -1.26555, -0.9165, 0.0585, -0.3159, 0.42705, -0.4017, 0.1014, 0.6786, -1.15245, 0.29055, 1.15635, 1.34745, -0.18135, -2.66565, -5.30985, -10.8615, -18.915, -21.4461, -18.61665, -14.42025, -6.7197, -0.1092, 5.71155, 8.95635, 10.05225, 12.4137, 13.35165, 13.1898, 13.8177, 13.533, 12.41565, 11.076, 7.84875, 6.68265, 6.4311, 5.59455, 5.51265, 4.1847, 2.32635, 1.56195, 3.12195, 1.7004, 1.8993, 3.9429, 2.5779, 1.70235, -0.0351, 0.75855, 0.3393, -0.70005, -0.741, -1.08615, -0.273, -0.9087, -1.39425, -1.3416, -1.14465, -0.78], [0.0, 0.8112, 0.90285, -0.42705, 0.7566, -0.66495, 0.98475, 0.7956, 0.28275, 0.09165, 0.11895, -1.55805, -0.82485, 1.02765, 2.6403, 2.3868, 0.64545, -2.82555, -11.7078, -20.3229, -23.19525, -18.72585, -10.1712, -3.99555, 0.41145, 4.07745, 6.57735, 8.658, 9.6525, 10.66455, 11.88915, 8.38695, 8.658, 7.9911, 10.07175, 8.30895, 7.04145, 6.5754, 6.2751, 5.4093, 5.733, 2.5662, 1.9266, 1.83495, 2.4921, 4.23345, 4.32315, 1.83105, 0.1287, 1.05105, 2.2113, -0.43875, -0.23985, 0.96525, 1.51515, 0.03705, -1.7199, 0.1521, 0.20865, 0.1326], [0.0, 1.6263, 1.2012, -0.7566, 0.5967, 1.19535, -0.15015, -0.09165, 1.16025, 0.9087, -1.74915, -1.10175, -0.6474, 0.07605, 2.5194, 4.5786, 6.4506, 1.41375, -19.3908, -35.2872, -36.1452, -28.85415, -17.5032, -6.79185, 2.8587, 9.35805, 11.5791, 14.0361, 15.1632, 15.85545, 15.39525, 14.0361, 12.77055, 14.00685, 11.99055, 11.0214, 8.88615, 6.88545, 6.9108, 5.55165, 5.41515, 4.5747, 3.90975, 4.6683, 2.2269, 2.9796, 1.85445, 2.8158, 1.7667, 2.145, -0.20475, -1.13295, 1.11735, 0.80535, 0.7332, -0.17745, 0.13455, 0.82485, 0.66885, 0.59085], [0.0, 0.71955, 0.03705, 1.37475, 1.50735, 1.87395, 1.68675, 0.5421, 1.0764, 0.07995, 0.69225, 0.195, 0.81315, 3.0888, 6.59685, 11.1306, 15.32505, 18.26565, 8.3967, -22.59075, -43.70145, -49.7211, -42.1902, -30.91725, -20.5998, -9.672, -0.273, 5.2338, 11.9808, 12.9168, 13.54665, 14.10435, 13.46085, 15.0072, 13.5291, 10.4715, 11.739, 10.7172, 9.2079, 8.26605, 8.6073, 8.84715, 7.04535, 7.59525, 8.27385, 8.8413, 8.31675, 6.2595, 8.0847, 6.6768, 7.09215, 5.29425, 5.66085, 4.329, 3.95655, 6.15615, 4.1067, 3.7713, 3.0069, 3.94485], [0.0, 1.4508, 1.34745, 1.71405, 2.7846, 1.872, 3.75765, 2.5155, 4.85745, 3.83175, 4.24515, 3.35205, 2.5974, 4.24125, 2.26395, 0.6162, -0.5655, 1.2675, 1.4001, 2.964, 2.4336, 1.4157, 0.64545, 1.0803, -0.6123, -0.73905, 0.34905, -0.18135, -0.1131, -1.0569, -1.68285, -1.56585, -4.25295, -2.53695, -3.276, -4.29975, -2.73195, -0.96525, -0.4056, -0.86385, -0.81315, -1.482, -1.0725, 0.48555, 0.3081, 2.6715, 1.911, 2.886, 4.1457, 4.76385, 4.30755, 4.9803, 4.49865, 5.1558, 3.5763, 2.76315, 2.81775, 3.1707, 3.03225, 3.1434], [0.0, 0.66105, 1.0881, 1.15635, 0.0312, -0.5655, -0.0351, 2.0748, -0.1209, -1.40985, -1.69845, -2.53305, -2.6949, -0.75075, -0.0936, 1.8447, 2.7573, 0.03705, -3.82785, -7.35735, -8.64825, -8.49225, -8.09835, -6.3921, -3.23505, -1.1349, 1.12905, -0.3705, 2.92695, 1.28505, 3.07125, 4.1808, 3.5802, 3.14145, 1.1037, 2.6754, 1.2597, 0.87555, 0.9633, 0.7176, 2.7534, 3.0927, 4.5747, 4.1067, 4.4928, 3.46905, 5.73885, 2.9601, 0.94965, 1.28115, 1.8993, 3.46515, 1.6653, 1.6068, 3.5373, 3.84345, 2.14695, 1.3611, -0.6006, -0.43095], [0.0, -0.25545, 0.22815, -0.4485, -0.7449, -1.9344, -2.0163, -2.38485, -1.12515, -1.1037, -2.51355, -1.6965, -2.223, -1.3884, -0.1404, 1.2558, 1.5561, -1.74915, -4.83795, -7.1682, -6.19515, -7.30665, -6.55785, -4.59615, -1.8915, -0.94575, -0.19305, 1.5054, 1.43325, 1.59705, 1.88175, 2.2269, 3.03225, 1.92855, 1.16025, -0.82095, -0.4836, -0.36465, -1.17195, -1.05495, -0.0546, 0.89115, 2.18595, 1.59705, 0.6201, 0.73125, 1.5717, 3.1473, 1.8486, 2.13915, 2.06115, 3.8142, 3.2877, 1.97925, 2.1099, -0.1131, -0.5499, 0.9204, 0.4992, 0.01755], [0.0, 0.8775, 2.067, 0.03705, 0.8385, 0.15015, 0.91845, 0.73905, -0.06825, 1.98705, 1.39425, 2.223, 2.3478, 2.65395, 1.20315, 2.70855, 2.67345, 1.16415, 0.26715, 0.1326, -1.2441, -0.0936, 1.0413, 1.49565, 1.7706, 2.3595, 2.63835, 2.46675, 3.82005, 3.2253, 2.4141, 1.8525, 4.03455, 3.237, 3.432, 4.8243, 2.74365, 1.43715, 1.49565, 1.59705, 2.49795, 3.20385, 3.8337, 2.9055, 2.4414, 3.0264, 4.70535, 3.98385, 5.3001, 3.39105, 4.6488, 5.41515, 4.6098, 2.8782, 1.90515, 2.06115, 3.06345, 3.09465, 3.4515, 2.79045], [0.0, 0.39975, 1.1037, 1.6536, 0.52065, -1.3728, -0.4485, -0.1521, 1.32015, 1.014, 0.975, 0.60255, 2.78655, 1.87785, 1.31625, 2.1918, 1.21485, -0.13845, -0.72735, 0.01755, 0.5421, 0.15405, 0.7761, 0.3198, 0.7254, -0.2496, 0.52845, 0.37245, 1.7667, 1.73745, 2.10015, 1.9773, 1.2987, 0.61425, 1.12515, 2.18205, 2.66955, 1.3143, 1.9188, 0.77415, 1.52685, 1.57365, 1.03545, 1.2441, 3.92535, 3.2916, 2.8509, 4.407, 3.69915, 4.4304, 2.9055, 1.5171, 1.87785, 2.6052, 1.9656, 1.3728, 1.67895, 2.62275, 3.22725, 4.5825]]",fs,0.375895378653,0.024897715951299998,-1600,-44.0,-1.0,17.0,AM,1.0,2.0,1.0
1,1,1,150,probeA,224,1.55117243569,VISam,8.98888888889,"[0.0, 0.53235, 1.7277, 0.1521, 0.9516, 0.5148, -0.27495, 1.52685, 1.68675, 1.23045, 1.31235, -0.22425, -2.10015, -3.8025, -6.0294, -10.6275, -13.70265, -17.0937, -20.20005, -21.24525, -20.865, -19.43955, -13.68705, -9.6408, -3.80835, 1.83105, 7.4607, 9.4965, 11.7585, 14.2155, 15.50055, 15.14565, 14.352, 14.9643, 15.4245, 14.1492, 12.7959, 12.1212, 12.02955, 11.97495, 10.62555, 9.6837, 8.7945, 8.85105, 9.5121, 9.5511, 6.55005, 6.3297, 7.6869, 7.6011, 6.20295, 5.6511, 5.7603, 5.1363, 5.66475, 6.16005, 5.5692, 6.55785, 5.3079, 4.4811, 5.42685, 4.4928, 4.9491, 4.914, 3.9312, 2.87235, 2.93865, 2.3946, 3.00885, 2.7768, 3.4866, 2.97765, 5.5653, 4.602, 3.7206, 3.861, 3.50025, 2.26005, 2.2737, 1.58925, 1.1934, 2.6832]","[[0.0, -1.6887, -3.29355, -4.15935, -2.90355, -2.223, -1.8252, -2.5896, -0.2223, -2.2035, -4.5279, -4.7814, -5.36835, -5.8305, -8.23095, -6.2868, -6.45645, -3.96045, -4.1262, -6.79575, -6.30045, -3.88245, -4.13985, -2.74755, -3.67575, -4.94325, -4.04235, -1.99485, -0.5928, 1.1037, 0.1989, -0.98865, -1.14855, -3.53925, -5.07195, -5.5653, -3.08685, -1.0296, -0.4797, 1.00425, -0.26715, -0.0312, -0.9867, 0.49725, 1.5093, 1.88565, 1.34745, 0.56745, 0.3276, 0.117, -0.8736, -0.64155, 0.04485, 0.52455, 0.08385, -3.1239, -6.07425, -5.69595, -7.42755, -7.12725], [0.0, -0.13845, -0.0858, -0.1794, -0.53625, -0.57135, 0.95355, 0.46605, 0.95355, 0.9165, 1.56195, 1.1076, 1.10565, -1.5444, -2.2971, -4.70535, -4.66635, -4.8828, -4.1652, -3.588, -5.08365, -2.26395, -1.8057, -2.79045, -1.68285, -0.98475, -0.1521, 2.04165, 2.48625, 4.7034, 2.84895, 1.66725, 1.43715, -0.09555, 0.8775, 0.1833, -0.2301, 2.30295, 2.50575, 0.14235, -0.18915, -0.2457, 2.2932, 2.7066, 2.59155, 5.28255, 5.42295, 4.40115, 2.7573, 1.69455, 2.48625, 2.0085, 1.287, -0.07215, -0.01365, -0.48555, -2.54475, -1.7628, -1.326, 0.60255], [0.0, 0.48165, 0.8658, 1.5483, 1.7667, 2.55255, 3.35595, 4.59225, 3.5295, 2.57595, 2.4414, 1.18365, -0.7917, -3.2175, -5.49315, -5.85195, -7.0161, -5.13435, -4.8555, -5.73495, -5.98065, -3.4554, -2.11575, -2.72025, -1.6458, 0.741, 1.8603, 2.5545, 4.7541, 5.16555, 3.6036, 6.0567, 5.23185, 3.5256, 2.1723, 1.1115, 2.01045, 2.72415, 1.12905, 0.7449, 2.05725, 3.1551, 2.4102, 2.6598, 3.4125, 3.06735, 4.1418, 4.2588, 4.12815, 3.2994, 3.74595, 3.44955, 3.003, 2.7885, 1.62825, 1.11735, 0.9789, 0.0975, 0.4134, 1.7511], [0.0, -0.0624, 0.6279, 0.7722, 1.12905, 1.3377, 2.028, 1.04715, 0.9126, -0.76635, -1.8213, -2.8821, -3.2643, -3.84735, -6.5091, -7.72005, -7.2852, -8.08665, -7.7844, -9.39705, -9.5199, -8.58, -6.4701, -5.1753, -5.2494, -2.97375, -1.6731, 2.35755, 3.081, 3.6504, 3.6114, 4.03065, 4.6137, 3.83175, 2.86065, 3.354, 3.6855, 1.90125, 2.78655, 1.0023, 0.98865, 0.80925, 2.0397, 1.989, 1.06275, 2.5662, 2.41215, 0.5577, 0.69615, -0.351, 0.12285, -0.7761, 1.75305, 1.3455, 1.131, -0.98085, -1.1778, -2.1372, -2.5662, -2.17425], [0.0, -0.6474, 0.2574, 0.01755, 0.897, 0.34905, 0.12285, 1.05885, 1.5288, 1.99875, 0.2769, -1.63215, -3.3462, -3.35205, -6.08985, -6.4467, -8.0769, -9.7071, -7.46265, -10.1673, -10.08345, -9.2898, -8.01645, -6.7158, -4.95495, -2.57985, -0.8268, 1.23825, 1.248, 4.6956, 4.7853, 4.8945, 4.6956, 4.4031, 4.6566, 4.1145, 5.1051, 5.3352, 3.36375, 1.989, 2.06895, 1.2012, 1.92075, 1.8213, 2.6988, 0.85995, 4.7541, 4.0521, 2.1021, 0.9399, 0.12675, 1.0218, 1.50735, 2.62665, 2.9952, 1.7472, 1.64775, 0.8541, 1.02765, -0.46215], [0.0, 1.0413, 1.30065, 0.07215, 0.79365, 1.95975, 2.7066, 2.9601, 2.5545, 1.326, 0.4602, -1.03935, -1.0998, -3.08295, -4.46745, -5.61405, -6.5715, -6.8055, -9.19425, -10.41495, -11.55375, -10.5612, -8.83155, -6.93615, -3.71865, -1.9422, 1.4079, 4.96665, 5.43855, 7.87605, 9.4068, 8.151, 10.70745, 10.74255, 8.892, 7.9404, 9.04215, 8.0925, 8.81205, 7.45095, 6.1542, 6.41745, 7.878, 7.6323, 6.78015, 5.6277, 5.7096, 5.1207, 2.38485, 3.62895, 3.57435, 4.3719, 3.4905, 3.6075, 3.97215, 4.5435, 3.4164, 2.30685, 2.42385, 2.14695], [0.0, 1.42545, -0.4095, -0.4719, -0.9477, 1.40205, 3.3345, 2.88795, 1.4313, -0.15795, 1.2441, -0.1326, -0.09165, -0.62205, -2.9757, -4.5162, -5.58675, -7.3359, -8.69505, -8.6151, -8.4747, -7.51725, -7.10775, -6.62415, -3.79665, -0.71175, 3.0381, 4.90425, 5.5068, 7.9599, 9.0363, 10.0035, 9.36, 7.839, 9.3366, 8.30505, 10.69185, 10.2219, 9.2196, 8.7711, 7.7961, 7.29105, 7.79025, 10.4364, 9.66615, 8.32065, 7.89945, 6.32775, 6.4818, 4.4148, 3.18435, 4.80285, 6.0411, 5.64525, 6.4194, 5.66865, 4.44015, 3.57435, 3.3969, 2.65005], [0.0, 0.99645, 0.7176, 1.8291, 0.3081, 0.9243, 0.9009, 1.10565, 1.2675, 0.95745, 0.4407, 0.4641, -1.00035, -2.29905, -3.12195, -6.4857, -9.63495, -12.54045, -10.87125, -15.7443, -14.4768, -14.14725, -11.6844, -9.97815, -6.0762, -1.47615, 3.97995, 7.29105, 10.35645, 11.27685, 11.61615, 13.20735, 14.3598, 12.7296, 12.8895, 12.9441, 12.7023, 11.72925, 9.672, 10.04055, 7.93455, 9.0597, 9.17865, 8.96415, 9.68175, 6.95565, 5.30985, 6.0021, 6.13275, 5.33715, 3.8844, 5.7759, 5.6199, 4.28025, 5.13045, 5.265, 4.15935, 3.17265, 3.85125, 3.56265], [0.0, -0.1404, -0.99255, 0.06045, -0.8502, -1.10175, -0.3042, 1.83885, 2.0085, -0.4485, -2.01825, -2.96595, -3.6816, -3.4164, -5.8149, -7.4529, -9.31515, -9.9411, -10.15365, -12.31425, -14.586, -16.38975, -15.7521, -12.8856, -9.79485, -7.722, -1.4547, 1.9773, 4.8711, 5.1207, 6.02745, 8.0613, 8.0925, 8.8647, 8.5839, 10.02495, 11.8287, 10.2063, 9.28785, 9.3912, 8.64825, 8.2329, 9.7032, 11.0292, 8.8296, 9.7578, 8.73015, 9.3522, 5.29035, 4.6761, 4.46745, 3.82005, 4.06185, 4.914, 5.26695, 6.2634, 5.8812, 4.91985, 3.23895, 3.19605], [0.0, -0.8034, -1.39425, -0.3822, 0.4485, -0.3237, -0.23205, 2.24055, 3.85515, 4.4499, 5.62965, 3.73425, 4.75215, 7.1448, 7.0122, 5.45415, 5.5419, 7.00245, 7.27155, 7.13895, 6.903, 6.76065, 3.09075, 5.2338, 3.79275, 4.45575, 4.6488, 6.1269, 5.9475, 6.85815, 6.3999, 5.2065, 4.44795, 4.1535, 4.4616, 5.14605, 3.66795, 3.8337, 4.28805, 3.0849, 1.4859, 0.0546, -2.15865, 0.2925, 1.19145, 1.74135, 2.379, 3.44565, 7.2579, 4.26465, 4.03845, 1.65165, 3.159, 3.25455, 4.3641, 3.87465, 4.29975, 5.2572, 6.6573, 4.5045], [0.0, -2.20545, -2.10405, 2.3166, 2.07675, 2.2503, 2.17425, 3.30135, 3.35985, 2.9523, 0.8268, 2.49405, 1.71795, 0.39, -1.2051, -0.55185, -1.3416, -1.3689, -3.00495, -6.0879, -8.70675, -12.13485, -9.05775, -9.04995, -8.53515, -6.49155, -1.77645, 1.78035, 4.43235, 4.76385, 7.5465, 7.86825, 7.90335, 6.74895, 10.12245, 10.2258, 11.64735, 11.7936, 10.7757, 10.6899, 10.62555, 10.83225, 10.8654, 11.3373, 10.73475, 9.45165, 8.8881, 7.98525, 9.0129, 9.4302, 8.15685, 7.6518, 8.6658, 6.708, 5.8851, 5.6004, 6.19515, 5.91825, 6.0684, 6.3024], [0.0, 0.1014, 0.22035, -0.6942, -1.29675, -0.35295, -1.65555, 0.94185, -0.34125, 0.1677, -0.2106, -0.68835, -0.23205, -1.03155, -3.57045, -2.2503, -4.68, -5.9124, -7.3203, -8.1354, -9.56085, -10.0971, -7.92285, -7.27155, -7.02195, -4.1847, -1.57755, 0.51675, 1.43325, 1.14465, 2.2776, 2.5311, 5.37615, 5.031, 5.26695, 5.48925, 5.82855, 5.7057, 7.62645, 6.6027, 6.32385, 6.84645, 6.63195, 6.31995, 5.1753, 7.5582, 7.40025, 6.0294, 6.9615, 4.3875, 4.91985, 3.63285, 4.56885, 5.421, 4.83405, 3.36375, 4.13595, 5.04855, 3.41835, 4.5045], [0.0, -0.18525, 1.0959, 1.1427, 1.4235, 1.19535, 1.1271, 1.60875, 0.4797, 0.72735, 0.35685, 1.0062, 1.30455, 0.34515, -0.3627, -1.62045, -1.2324, 0.0936, -3.65625, -4.2471, -4.3641, -5.8656, -3.6465, -3.78495, -2.1138, -0.25545, 0.7878, 2.83335, 2.90355, 1.56585, 0.0936, 0.546, 1.49955, 3.3072, 5.55555, 6.42915, 5.8812, 6.40185, 6.42135, 5.01735, 5.65695, 6.0177, 6.41745, 4.4733, 6.591, 6.7314, 6.50325, 4.9764, 6.95955, 5.9397, 4.68, 4.212, 4.93155, 5.5497, 5.70375, 4.02675, 6.07425, 5.226, 6.44865, 4.58055], [0.0, 0.3315, 0.2613, 0.31395, 0.5421, 1.99485, 1.8915, 1.092, 0.7761, 1.6185, 2.3088, 0.4056, 0.6162, 0.4251, 1.03545, -1.06665, -1.4469, -2.22885, -0.70005, -2.0592, -1.38255, -1.0959, -0.63765, -1.5366, -0.32565, -0.4134, 0.8151, 2.8665, 1.6068, 2.44335, 3.56265, 1.01985, 0.30225, 1.07055, 2.7963, 4.40895, 4.4655, 4.95495, 4.1769, 3.3969, 4.3797, 4.8321, 3.822, 4.4889, 6.8757, 5.2026, 7.3905, 7.2345, 7.2969, 7.1292, 7.6479, 6.86985, 5.22405, 5.8812, 6.15615, 5.3118, 3.978, 4.06965, 5.0661, 4.1106], [0.0, 0.09165, -0.0936, -0.2301, -0.3666, -0.13845, 0.36465, -0.36465, 0.62985, 0.73125, 0.01365, -1.19925, 0.0507, -0.38415, -0.0858, 0.0741, 0.3315, -2.00655, -2.5896, -3.4437, -2.6637, -1.99875, -1.69845, -2.457, -2.29515, -1.7394, 0.77415, 1.85445, 1.28115, 1.5327, 1.0686, 0.0585, 2.30295, -0.1872, -0.19305, -1.0491, -0.5928, 2.17815, 2.76315, 1.30845, 1.7277, 1.39035, 1.9344, 1.2558, 1.4508, 2.6364, 4.0794, 2.96985, 3.9936, 3.21555, 3.4047, 4.173, 2.4024, 1.59315, 3.081, 2.925, 3.06345, 2.04945, 2.8197, 1.0569]]",fs,0.720135492107,0.008759731511989999,-1580,-42.0,-1.0,17.0,AM,1.0,2.0,1.0
